"ID","NAME","NUMB","WEBSITE","TYPE","OKRUG","FOUNDATION","SCHOOLS_COUNT","STEP1_2014","STEP1_2015","STEP2_2014","STEP2_2015","STEP3_2014","STEP3_2015","STUDENTS_2014","STUDENTS_2015","STUDENTS_PER_SCHOOL_2014","STUDENTS_PER_SCHOOL_2015","CATCHEMENT_AREA_STUDENTS"
805,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №854",854,"http://sch854zg.mskobr.ru/","школа","Зеленоградский административный округ","присоединение",2,495,503,543,541,114,105,1152,1149,576,574.5,273.363989
807,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1692",1692,"http://sch1692zg.mskobr.ru/","школа","Зеленоградский административный округ","присоединение",3,354,317,365,366,106,100,825,783,275,261,401.116502
808,"Государственное бюджетное образовательное учреждение города Москвы лицей №1557",1557,"http://lyc1557zg.mskobr.ru/","лицей","Зеленоградский административный округ","присоединение",4,698,829,940,984,250,290,1888,2103,472,525.75,6123.229716
811,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №618",618,"http://sch618zg.mskobr.ru/","школа","Зеленоградский административный округ","присоединение",3,475,500,618,600,194,199,1287,1299,429,433,5328.502429
812,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №852",852,"http://sch852zg.mskobr.ru/","школа","Зеленоградский административный округ","присоединение",2,366,382,491,516,121,93,978,991,489,495.5,7484.1934
813,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1912 имени Бауыржана Момышулы",1912,"http://sch1912zg.mskobr.ru/","школа","Зеленоградский административный округ","присоединение",2,499,440,647,664,151,152,1297,1256,648.5,628,2881.101619
814,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1150 имени Героя Советского Союза К.К. Рокоссовского",1150,"http://sch1150zg.mskobr.ru/","школа","Зеленоградский административный округ","присоединение",3,745,751,768,823,154,147,1667,1721,555.6666666667,573.666666666667,85.795582
815,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2114",2114,"http://sch2114uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",4,1303,1321,1295,1349,289,301,2887,2971,721.75,742.75,2594.818805
816,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1161",1161,"http://sch1161.mskobr.ru/","школа","Юго-Западный административный округ","слияние",2,497,478,487,518,94,103,1078,1099,539,549.5,9204.064944
817,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2109",2109,"http://sch2109.mskobr.ru/","школа","Юго-Западный административный округ","слияние",3,1710,1783,1502,1636,259,276,3471,3695,1157,1231.66666666667,8271.848652
818,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1591",1591,"http://gym1591.mskobr.ru/","гимназия","Восточный административный округ","присоединение",3,932,975,918,955,208,207,2058,2137,686,712.333333333333,1643.073173
819,"Государственное бюджетное образовательное учреждение города Москвы школа с углубленным изучением английского языка №1200",1200,"http://sch1200.mskobr.ru/","школа","Восточный административный округ","присоединение",2,673,710,708,735,160,134,1541,1579,770.5,789.5,2081.036461
820,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка и информационных технологий №1347",1347,"http://sch1347.mskobr.ru/","школа","Западный административный округ","присоединение",3,929,903,953,1017,248,268,2130,2188,710,729.333333333333,1780.71567
821,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1130",1130,"http://sch1130.mskobr.ru/","школа","Западный административный округ","присоединение",3,562,512,619,665,200,209,1381,1386,460.3333333333,462,3874.302648
822,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1506",1506,"http://gym1506.mskobr.ru/","гимназия","Северо-Восточный административный округ","присоединение",3,945,950,968,1030,216,204,2129,2184,709.6666666667,728,3105.519184
823,"Государственное бюджетное образовательное учреждение города Москвы «Первый Московский Образовательный Комплекс»",0,"http://1-mok.mskobr.ru/","образовательный комплекс","Северо-Восточный административный округ","слияние",2,821,837,778,858,234,301,1833,1996,916.5,998,2122.913675
824,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1220",1220,"http://sch1220.mskobr.ru/","школа","Северо-Восточный административный округ","присоединение",3,587,661,624,670,149,125,1360,1456,453.3333333333,485.333333333333,9995.660913
825,"Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №287 имени С.К.Годовикова",287,"http://co287sv.mskobr.ru/","школа","Северо-Восточный административный округ","слияние",2,86,86,134,134,28,28,248,248,124,124,1180.057972
826,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1503",1503,"http://gym1503.mskobr.ru/","гимназия","Северо-Восточный административный округ","присоединение",3,511,505,594,558,154,163,1259,1226,419.6666666667,408.666666666667,2412.134656
827,"Государственное бюджетное образовательное учреждение города Москвы школа №1349",1349,"http://schzv1349.mskobr.ru/","школа","Восточный административный округ","присоединение",1,238,255,205,199,30,58,473,512,473,512,847.709765
828,"Государственное бюджетное образовательное учреждение города Москвы школа с углубленным изучением английского языка №1282",1282,"http://schvu1282.mskobr.ru/","школа","Восточный административный округ","присоединение",2,743,749,708,792,185,164,1636,1705,818,852.5,2966.531103
829,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1530 «Школа Ломоносова»",1530,"http://gym1530.mskobr.ru/","гимназия","Восточный административный округ","присоединение",3,286,293,1014,1022,261,320,1561,1635,520.3333333333,545,4118.012135
830,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1799 «Экополис»",1799,"http://gym1799.mskobr.ru/","гимназия","Восточный административный округ","присоединение",3,614,579,714,694,175,168,1503,1441,501,480.333333333333,6325.588458
831,"Государственное бюджетное образовательное учреждение города Москвы «Образовательный комплекс дизайна и технологий»",0,"http://okdit.mskobr.ru/","образовательный комплекс","Восточный административный округ","слияние",2,211,199,316,265,76,63,603,527,301.5,263.5,0
832,"Государственное бюджетное образовательное учреждение города Москвы центр образования №1811 «Восточное Измайлово»",1811,"http://1811.mskobr.ru/","центр образования","Восточный административный округ","присоединение",5,1475,1523,1531,1570,334,368,3340,3461,668,692.2,11099.546662
833,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1290",1290,"http://gym1290.mskobr.ru/","гимназия","Восточный административный округ","присоединение",4,922,964,939,1003,227,228,2088,2195,522,548.75,11950.652984
834,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1362",1362,"http://sch1362.mskobr.ru/","школа","Восточный административный округ","присоединение ",2,347,323,509,537,116,124,972,984,486,492,4955.62207
835,"Государственное бюджетное образовательное учреждение города Москвы гимназия «Московская международная гимназия»",0,"http://gymmg.mskobr.ru/","гимназия","Восточный административный округ","",2,639,691,638,667,178,170,1455,1528,727.5,764,62.828877
836,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1637",1637,"http://gym1637.mskobr.ru/","гимназия","Восточный административный округ","",1,568,599,674,700,146,131,1388,1430,1388,1430,0
837,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1798 «Феникс»",1798,"http://1798.mskobr.ru/","гимназия","Восточный административный округ","слияние",2,447,488,459,492,145,134,1051,1114,525.5,557,10335.451121
838,"Государственное бюджетное образовательное учреждение города Москвы лицей №1310 культурологический",1310,"http://lyc1310.mskobr.ru/","лицей","Восточный административный округ","присоединение",2,183,210,354,359,162,176,699,745,349.5,372.5,3230.463655
839,"Государственное бюджетное образовательное учреждение города Москвы школа с углубленным изучением иностранных языков №1373",1373,"http://sch1373v.mskobr.ru/","школа","Восточный административный округ","присоединение",2,419,423,493,483,105,113,1017,1019,508.5,509.5,9042.448083
840,"Государственное бюджетное образовательное учреждение города Москвы школа с углубленным изучением английского языка №1324",1324,"http://sch1324.mskobr.ru/","школа","Восточный административный округ","слияние",4,968,949,1081,1112,234,256,2283,2317,570.75,579.25,3199.847388
841,"Государственное бюджетное образовательное учреждение города Москвы школа №1028",1028,"http://sch1028v.mskobr.ru/","школа","Восточный административный округ","присоединение",2,511,524,630,642,119,120,1260,1286,630,643,28.112412
842,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1228",1228,"http://sch1228.mskobr.ru/","школа","Юго-Восточный административный округ","присоединение",3,835,842,991,1009,267,243,2093,2094,697.6666666667,698,6305.621258
843,"Государственное бюджетное образовательное учреждение города Москвы «Московский образовательный комплекс имени Виктора Талалихина»",0,"http://mok.mskobr.ru/","образовательный комплекс","Юго-Восточный административный округ","слияние",3,299,380,567,577,106,120,972,1077,324,359,7697.23524
844,"Государственное бюджетное образовательное учреждение города Москвы «Многопрофильный центр образования»",0,"http://mco.mskobr.ru/","центр образования","Юго-Восточный административный округ","слияние",1,93,64,111,135,19,18,223,217,223,217,1077.835481
845,"Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №1858",1858,"http://sch1858uv.mskobr.ru/","центр образования","Юго-Восточный административный округ","присоединение",1,535,543,479,563,194,158,1208,1264,1208,1264,5380.722886
846,"Государственное бюджетное образовательное учреждение города Москвы лицей №1553 имени В.И. Вернадского",1553,"http://lycu1553.mskobr.ru/","лицей","Южный административный округ","",1,0,0,233,238,160,162,393,400,393,400,0
847,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №630 «Лингвистический центр»",630,"http://sch630.mskobr.ru/","школа","Южный административный округ","слияние",3,727,690,900,938,175,215,1802,1843,600.6666666667,614.333333333333,5403.977799
848,"Государственное бюджетное образовательное учреждение города Москвы лицей №1580 при МГТУ имени Н.Э.Баумана",1580,"http://lycu1580.mskobr.ru/","лицей","Южный административный округ","присоединение",3,217,195,658,706,820,815,1695,1716,565,572,1631.329995
849,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1862",1862,"http://sch1862u.mskobr.ru/","школа","Южный административный округ","присоединение",3,1131,1119,1227,1237,243,294,2601,2650,867,883.333333333333,13540.898144
850,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1527",1527,"http://gym1527u.mskobr.ru/","гимназия","Южный административный округ","присоединение",1,494,519,519,502,119,110,1132,1131,1132,1131,11.288874
851,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1770",1770,"http://sch1770.mskobr.ru/","школа","Южный административный округ","слияние",2,362,409,728,733,135,172,1225,1314,612.5,657,3068.779445
852,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1569 «Созвездие»",1569,"http://gym1569u.mskobr.ru/","гимназия","Южный административный округ","присоединение",5,1076,1208,1148,1351,252,282,2476,2841,495.2,568.2,6344.565609
853,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2116 «Зябликово»",2116,"http://sch2116.mskobr.ru/","школа","Южный административный округ","слияние",3,1006,874,1136,1067,237,204,2379,2145,793,715,4669.855554
854,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1552",1552,"http://gymu1552.mskobr.ru/","гимназия","Южный административный округ","слияние",4,698,736,593,626,200,168,1491,1530,372.75,382.5,1798.847461
855,"Государственное автономное образовательное учреждение города Москвы центр образования №548 «Царицыно»",548,"http://cou548.mskobr.ru/","центр образования","Южный административный округ","",1,623,620,1162,1198,404,421,2189,2239,2189,2239,0
856,"Государственное бюджетное образовательное учреждение города Москвы колледж №57 «Технический пожарно-спасательный колледж имени Героя Российской Федерации В.М. Максимчука»",57,"http://college57.mskobr.ru/","колледж","Юго-Западный административный округ","",2,0,0,381,333,37,44,418,377,209,188.5,0
857,"Государственное бюджетное образовательное учреждение города Москвы «Воробьевы горы»",0,"http://vg.mskobr.ru/","","Юго-Западный административный округ","слияние",3,430,503,365,523,92,169,887,1195,295.6666666667,398.333333333333,928.227265
858,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1106",1106,"http://sch1106uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",3,697,645,830,850,229,209,1756,1704,585.3333333333,568,3381.961691
859,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1567",1567,"http://gym1567.mskobr.ru/","гимназия","Западный административный округ","присоединение",2,146,169,637,671,235,237,1018,1077,509,538.5,211.051413
860,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №590",590,"http://sch590z.mskobr.ru/","школа","Западный административный округ","присоединение",2,332,320,314,360,74,67,720,747,360,373.5,4995.172131
861,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1440",1440,"http://sch1440.mskobr.ru/","школа","Западный административный округ","присоединение",1,399,420,424,449,102,111,925,980,925,980,906.153863
862,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1471",1471,"http://sch1471.mskobr.ru/","школа","Западный административный округ","присоединение",1,190,187,159,181,39,33,388,401,388,401,1164.091186
863,"Государственное бюджетное образовательное учреждение города Москвы школа-интернат «Интеллектуал»",0,"http://int.mskobr.ru/","школа","Западный административный округ","присоединение",2,171,224,303,345,166,127,640,696,320,348,4670.5973
864,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №37",37,"http://sch37.mskobr.ru/","школа","Западный административный округ","присоединение",1,271,389,307,360,56,79,634,828,634,828,7.029577
865,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1448 «Шуваловская гимназия»",1448,"http://sch1448.mskobr.ru/","гимназия","Западный административный округ","присоединение",1,485,506,480,504,127,129,1092,1139,1092,1139,839.055515
866,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1434 «Раменки»",1434,"http://sch1434.mskobr.ru/","гимназия","Западный административный округ","присоединение",2,677,707,684,698,171,176,1532,1581,766,790.5,3600.483696
867,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1973",1973,"http://1973.mskobr.ru/","школа","Западный административный округ","присоединение",2,490,467,487,483,131,125,1108,1075,554,537.5,2380.997716
868,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №324 «Жар-птица»",324,"http://sch324.mskobr.ru/","школа","Западный административный округ","присоединение",2,210,221,255,255,77,86,542,562,271,281,1787.859033
869,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1619 имени М.И. Цветаевой",1619,"http://co1619.mskobr.ru/","гимназия","Северо-Западный административный округ","слияние",3,1076,1143,1125,1211,225,259,2426,2613,808.6666666667,871,34387.876343
870,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №183",183,"http://sch183.mskobr.ru/","школа","Северный административный округ","присоединение",2,595,607,703,748,135,135,1433,1490,716.5,745,1088.238801
871,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1592",1592,"http://sch1592.mskobr.ru/","гимназия","Северный административный округ","присоединение",2,601,601,626,670,120,128,1347,1399,673.5,699.5,1434.864481
872,"Государственное бюджетное образовательное учреждение города Москвы колледж «Политехнический колледж им. Н.Н. Годовикова»",0,"http://pkgodovikov.mskobr.ru/","колледж","Северный административный округ","присоединение",2,206,190,274,293,125,164,605,647,302.5,323.5,2063.867123
873,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1223 «Лингвистический центр»",1223,"http://sch1223s.mskobr.ru/","школа","Северный административный округ","присоединение",2,647,686,789,790,215,211,1651,1687,825.5,843.5,954.929571
874,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики №1384 имени А.А. Леманского",1384,"http://sch1384.mskobr.ru/","школа","Северный административный округ","присоединение",2,388,356,386,364,77,67,851,787,425.5,393.5,1926.87994
875,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1164",1164,"http://sch1164.mskobr.ru/","школа","Северный административный округ","присоединение",2,517,505,538,553,86,74,1141,1132,570.5,566,11018.747232
876,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1284",1284,"http://sch1284.mskobr.ru/","школа","Центральный административный округ","присоединение",2,390,367,479,504,142,137,1011,1008,505.5,504,1488.535621
877,"Государственное бюджетное образовательное учреждение города Москвы лицей №1589",1589,"http://lycc1589.mskobr.ru/","лицей","Центральный административный округ","присоединение",2,79,87,86,84,105,76,270,247,135,123.5,2883.501883
878,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1468",1468,"http://sch1468.mskobr.ru/","школа","Центральный административный округ","слияние",5,969,980,1069,1158,383,465,2421,2603,484.2,520.6,17947.788304
879,"Государственное бюджетное образовательное учреждение города Москвы лицей №1535",1535,"http://lyc1535.mskobr.ru/","лицей","Центральный административный округ","присоединение",2,0,0,568,596,550,604,1118,1200,559,600,0
880,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1520 имени Капцовых",1520,"http://gymc1520.mskobr.ru/","гимназия","Центральный административный округ","присоединение",2,580,593,597,614,245,264,1422,1471,711,735.5,2534.67201
881,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2123 имени Мигеля Эрнандеса",2123,"http://2123.mskobr.ru/","школа","Центральный административный округ","слияние",2,597,654,711,726,235,229,1543,1609,771.5,804.5,4382.174666
882,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2048",2048,"http://sch2048.mskobr.ru/","школа","Центральный административный округ","слияние",2,123,131,176,165,20,17,319,313,159.5,156.5,1895.818506
883,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1239",1239,"http://coc1239.mskobr.ru/","школа","Центральный административный округ","слияние",1,0,0,0,0,0,0,0,0,0,0,3696.337083
884,"Государственное бюджетное образовательное учреждение города Москвы лицей №1501 «Многопрофильный лицей»",1501,"http://lycc1501.mskobr.ru/","лицей","Центральный административный округ","присоединение",6,888,886,1336,1349,671,733,2895,2968,482.5,494.666666666667,28006.332247
885,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №46",46,"http://coz46uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",1,324,325,352,388,91,72,767,785,767,785,1511.357536
886,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1317",1317,"http://sch1317.mskobr.ru/","школа","Западный административный округ","слияние",1,344,338,359,378,100,88,803,804,803,804,124.12852
887,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №514",514,"http://sch514u.mskobr.ru/","школа","Южный административный округ","присоединение",2,0,522,70,456,50,83,120,1061,60,530.5,58.55654
889,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1495",1495,"http://sch1495.mskobr.ru/","школа","Восточный административный округ","присоединение",1,392,392,419,419,58,58,869,869,869,869,7596.00815
890,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №315",315,"http://schc315.mskobr.ru/","школа","Центральный административный округ","присоединение",1,295,345,335,336,159,161,789,842,789,842,1059.615847
891,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №149",149,"http://sch149.mskobr.ru/","школа","Северный административный округ","присоединение",1,226,199,255,265,48,48,529,512,529,512,7523.733047
892,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №800",800,"http://sch800.mskobr.ru/","школа","Западный административный округ","присоединение",1,169,169,160,160,20,20,349,349,349,349,2107.12291
893,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1522",1522,"http://gym1522.mskobr.ru/","гимназия","Северо-Западный административный округ","присоединение",1,0,0,381,418,124,116,505,534,505,534,0
894,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1526",1526,"http://gymu1526.mskobr.ru/","гимназия","Южный административный округ","присоединение",1,393,426,339,337,82,103,814,866,814,866,2922.04634
895,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1516",1516,"http://gym1516.mskobr.ru/","гимназия","Восточный административный округ","присоединение",1,0,427,0,395,0,165,0,987,0,987,1475.190153
896,"Государственное бюджетное образовательное учреждение города Москвы лицей №1555 «Лингвистический»",1555,"http://lycc1555.mskobr.ru/","лицей","Центральный административный округ","присоединение",1,0,0,82,82,0,0,82,82,82,82,0
897,"Государственное бюджетное образовательное учреждение города Москвы лицей «Вторая школа»",0,"http://lycuz2.mskobr.ru/","лицей","Юго-Западный административный округ","присоединение",1,0,0,351,371,188,194,539,565,539,565,0
899,"Государственное бюджетное образовательное учреждение города Москвы лицей №1511 при «Национальном исследовательском ядерном университете МИФИ»",1511,"http://lycg1511.mskobr.ru/","лицей","Южный административный округ","присоединение",1,0,0,119,119,0,0,119,119,119,119,0
900,"Государственное бюджетное образовательное учреждение города Москвы лицей №1523",1523,"http://lycu1523.mskobr.ru/","лицей","Южный административный округ","присоединение",1,0,0,259,151,0,0,259,151,259,151,0
901,"Государственное бюджетное образовательное учреждение города Москвы лицей №1525 «Воробьевы горы»",1525,"http://lycg1525.mskobr.ru/","лицей","Центральный административный округ","присоединение",1,0,109,160,432,187,217,347,758,347,758,0
902,"Государственное бюджетное образовательное учреждение города Москвы лицей №1547",1547,"http://licuv1547.mskobr.ru/","лицей","Юго-Восточный административный округ","присоединение",1,0,0,684,675,283,258,967,933,967,933,0
903,"Государственное бюджетное образовательное учреждение города Москвы лицей №1581",1581,"http://lycc1581.mskobr.ru/","лицей","Центральный административный округ","присоединение",1,0,0,156,196,242,268,398,464,398,464,0
904,"Государственное бюджетное образовательное учреждение города Москвы прогимназия №1672",1672,"http://pgym1672.mskobr.ru/","прогимназия","Северный административный округ","присоединение",1,16,0,0,0,0,0,16,0,16,0,3189.593916
905,"Государственное бюджетное образовательное учреждение города Москвы прогимназия №1723",1723,"http://pgym1723.mskobr.ru/","прогимназия","Западный административный округ","присоединение",1,401,401,0,0,0,0,401,401,401,401,10.645639
906,"Государственное бюджетное образовательное учреждение города Москвы прогимназия №1752",1752,"http://pgym1752.mskobr.ru/","прогимназия","Восточный административный округ","присоединение",1,386,385,0,0,0,0,386,385,386,385,4128.203727
907,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (национальным) компонентом образования №1650",1650,"http://schec1650.mskobr.ru/","школа","Центральный административный округ","присоединение",1,78,57,101,84,20,16,199,157,199,157,5156.41164
908,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1121",1121,"http://sch1121.mskobr.ru/","школа","Северный административный округ","присоединение",1,256,256,290,290,74,74,620,620,620,620,689.65543
909,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1914",1914,"http://sch1914v.mskobr.ru/","школа","Восточный административный округ","присоединение",1,418,462,533,584,122,134,1073,1180,1073,1180,242.620953
910,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа «Школа здоровья» №1065",1065,"http://schuz1065.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",1,210,217,241,250,37,41,488,508,488,508,2759.317626
911,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1055",1055,"http://schu1055.mskobr.ru/","школа","Южный административный округ","присоединение",1,216,205,245,256,47,56,508,517,508,517,165.464112
912,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1076",1076,"http://sch1076.mskobr.ru/","школа","Восточный административный округ","присоединение",1,243,250,280,319,37,45,560,614,560,614,1554.64221
913,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1143",1143,"http://sch1143uv.mskobr.ru/","школа","Юго-Восточный административный округ","присоединение",1,367,337,446,479,181,102,994,918,994,918,1841.093752
915,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1199 «Лига Школ»",1199,"http://schuz1199.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",1,0,0,39,0,19,0,58,0,58,0,0
916,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1247 имени Юргиса Балтрушайтиса",1247,"http://schec1247.mskobr.ru/","школа","Центральный административный округ","присоединение",1,189,203,153,143,43,64,385,410,385,410,5182.992209
917,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1305",1305,"http://schc1305.mskobr.ru/","школа","Центральный административный округ","присоединение",1,113,0,162,0,48,0,323,0,323,0,1162.693014
919,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1924",1924,"http://schv1924.mskobr.ru/","школа","Восточный административный округ","присоединение",1,194,0,251,0,65,0,510,0,510,0,57.339756
920,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1947",1947,"http://schv1947.mskobr.ru/","школа","Восточный административный округ","присоединение",1,0,339,52,326,41,92,93,757,93,757,2080.516041
921,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2016",2016,"http://schu2016.mskobr.ru/","школа","Южный административный округ","присоединение",1,225,226,330,312,116,120,671,658,671,658,3142.562907
922,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2034",2034,"http://sch2034v.mskobr.ru/","школа","Восточный административный округ","присоединение",1,400,0,368,0,65,0,833,0,833,0,1156.378977
923,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №216",216,"http://schs216.mskobr.ru/","школа","Северный административный округ","присоединение",1,116,122,182,178,41,37,339,337,339,337,2374.119858
