OBJECTID;ADDRESS;ID;POINT_X;POINT_Y
2330;Москва, Открытое шоссе, д.17, корп.10;2330;37,751457;55,824167
2331;Москва, Открытое шоссе, д.17, корп.11;2331;37,752302;55,824026
2332;Москва, Открытое шоссе, д.17, корп.12;2332;37,753146;55,823859
2333;Москва, Открытое шоссе, д.17, корп.13;2333;37,753955;55,822862
2334;Москва, Открытое шоссе, д.17, корп.2;2334;37,750541;55,821775
2335;Москва, Открытое шоссе, д.17, корп.3;2335;37,750433;55,82228
2336;Москва, Открытое шоссе, д.17, корп.4;2336;37,751565;55,821553
2337;Москва, Открытое шоссе, д.17, корп.5;2337;37,75205;55,821891
2338;Москва, Открытое шоссе, д.17, корп.6;2338;37,752724;55,822149
2339;Москва, Открытое шоссе, д.17, корп.7;2339;37,752975;55,822952
2340;Москва, Открытое шоссе, д.17, корп.8;2340;37,751484;55,82305
2341;Москва, Открытое шоссе, д.17, корп.9;2341;37,750577;55,823227
2342;Москва, Открытое шоссе, д.19, корп.1;2342;37,749706;55,823788
2343;Москва, Открытое шоссе, д.19, корп.2;2343;37,75011;55,82441
2344;Москва, Открытое шоссе, д.19, корп.3;2344;37,74921;55,82439
2345;Москва, Открытое шоссе, д.19, корп.4;2345;37,749634;55,825007
2346;Москва, Открытое шоссе, д.19, корп.5;2346;37,748681;55,825052
2347;Москва, Открытое шоссе, д.21, корп.1;2347;37,757566;55,825537
2348;Москва, Открытое шоссе, д.21, корп.10;2348;37,755625;55,826433
2349;Москва, Открытое шоссе, д.21, корп.11;2349;37,756614;55,826286
2350;Москва, Открытое шоссе, д.21, корп.12;2350;37,757476;55,826159
2351;Москва, Открытое шоссе, д.21, корп.13;2351;37,758671;55,825249
2352;Москва, Открытое шоссе, д.21, корп.2;2352;37,757368;55,824744
2353;Москва, Открытое шоссе, д.21, корп.3;2353;37,756524;55,824208
2354;Москва, Открытое шоссе, д.21, корп.4;2354;37,756111;55,823869
2355;Москва, Открытое шоссе, д.21, корп.5;2355;37,755221;55,823565
2356;Москва, Открытое шоссе, д.21, корп.6;2356;37,754663;55,82398
2357;Москва, Открытое шоссе, д.21, корп.7;2357;37,754107;55,824405
2358;Москва, Открытое шоссе, д.21, корп.8;2358;37,755015;55,825426
2359;Москва, Открытое шоссе, д.21, корп.9;2359;37,755913;55,82528
2360;Москва, Открытое шоссе, д.22;2360;37,751502;55,819858
2361;Москва, Открытое шоссе, д.23, корп.1;2361;37,752805;55,826411
2362;Москва, Открытое шоссе, д.23, корп.2;2362;37,752697;55,825487
2363;Москва, Открытое шоссе, д.23, корп.3;2363;37,75187;55,825553
2364;Москва, Открытое шоссе, д.23, корп.4;2364;37,750801;55,825431
2365;Москва, Открытое шоссе, д.23, корп.5;2365;37,750191;55,825856
2366;Москва, Открытое шоссе, д.23, корп.6;2366;37,751637;55,824607
2367;Москва, Открытое шоссе, д.23, корп.7;2367;37,751286;55,826215
2368;Москва, Открытое шоссе, д.24, корп.1;2368;37,752886;55,820986
2369;Москва, Открытое шоссе, д.24, корп.11;2369;37,75726;55,822837
2370;Москва, Открытое шоссе, д.24, корп.12;2370;37,758275;55,823798
2371;Москва, Открытое шоссе, д.24, корп.13;2371;37,7593;55,824026
2372;Москва, Открытое шоссе, д.24, корп.14;2372;37,760027;55,823525
2373;Москва, Открытое шоссе, д.24, корп.2;2373;37,752634;55,819722
2374;Москва, Открытое шоссе, д.24, корп.3;2374;37,754565;55,821664
2375;Москва, Открытое шоссе, д.24, корп.36;2375;37,760216;55,824632
2376;Москва, Открытое шоссе, д.24, корп.37;2376;37,761141;55,824075
2377;Москва, Открытое шоссе, д.24, корп.41;2377;37,75832;55,822382
2378;Москва, Открытое шоссе, д.24, корп.42;2378;37,757593;55,821487
2379;Москва, Открытое шоссе, д.24, корп.5А;2379;37,755769;55,821274
2380;Москва, Открытое шоссе, д.24, корп.5Б;2380;37,755202;55,820971
2381;Москва, Открытое шоссе, д.24, корп.5В;2381;37,754663;55,820688
2382;Москва, Открытое шоссе, д.24, корп.5Г;2382;37,75585;55,820587
2383;Москва, Открытое шоссе, д.24, корп.6;2383;37,755266;55,82224
2384;Москва, Открытое шоссе, д.24, корп.7;2384;37,753982;55,820116
2385;Москва, Открытое шоссе, д.24, корп.8;2385;37,755823;55,821932
2386;Москва, Открытое шоссе, д.24, корп.9;2386;37,755733;55,822605
2387;Москва, Открытое шоссе, д.25, корп.1;2387;37,762704;55,827206
2388;Москва, Открытое шоссе, д.25, корп.10;2388;37,758328;55,827904
2389;Москва, Открытое шоссе, д.25, корп.11;2389;37,761249;55,827843
2390;Москва, Открытое шоссе, д.25, корп.12;2390;37,760009;55,82796
2391;Москва, Открытое шоссе, д.25, корп.13;2391;37,758545;55,828344
2392;Москва, Открытое шоссе, д.25, корп.14;2392;37,760252;55,82845
2393;Москва, Открытое шоссе, д.25, корп.15;2393;37,758779;55,828783
2394;Москва, Открытое шоссе, д.25, корп.16;2394;37,761743;55,828187
2395;Москва, Открытое шоссе, д.25, корп.2;2395;37,761806;55,826812
2396;Москва, Открытое шоссе, д.25, корп.3;2396;37,761159;55,826533
2397;Москва, Открытое шоссе, д.25, корп.4;2397;37,760683;55,82625
2398;Москва, Открытое шоссе, д.25, корп.5;2398;37,760791;55,826866
2399;Москва, Открытое шоссе, д.25, корп.6;2399;37,759506;55,826958
2400;Москва, Открытое шоссе, д.25, корп.7;2400;37,758042;55,827459
2401;Москва, Открытое шоссе, д.25, корп.8;2401;37,761024;55,827343
2402;Москва, Открытое шоссе, д.25, корп.9;2402;37,759776;55,827464
2403;Москва, Открытое шоссе, д.26, корп.1;2403;37,761716;55,825305
2404;Москва, Открытое шоссе, д.26, корп.10;2404;37,766037;55,826215
2405;Москва, Открытое шоссе, д.26, корп.12;2405;37,764043;55,82617
2406;Москва, Открытое шоссе, д.26, корп.12А;2406;37,763818;55,826564
2407;Москва, Открытое шоссе, д.26, корп.2;2407;37,762767;55,825982
2408;Москва, Открытое шоссе, д.26, корп.3;2408;37,762767;55,825982
2409;Москва, Открытое шоссе, д.26, корп.4;2409;37,763135;55,825082
2410;Москва, Открытое шоссе, д.26, корп.5;2410;37,764267;55,825618
2411;Москва, Открытое шоссе, д.26, корп.6;2411;37,764267;55,825618
2412;Москва, Открытое шоссе, д.26, корп.9;2412;37,764977;55,826792
2413;Москва, Открытое шоссе, д.27, корп.1;2413;37,755994;55,827074
2414;Москва, Открытое шоссе, д.27, корп.2;2414;37,755275;55,827196
2415;Москва, Открытое шоссе, д.27, корп.3;2415;37,754556;55,827302
2416;Москва, Открытое шоссе, д.27, корп.4;2416;37,755895;55,827909
2417;Москва, Открытое шоссе, д.27, корп.5;2417;37,756209;55,828339
2418;Москва, Открытое шоссе, д.27, корп.6;2418;37,755221;55,82802
2419;Москва, Открытое шоссе, д.27, корп.7;2419;37,754538;55,828126
2420;Москва, Открытое шоссе, д.27, корп.8;2420;37,756838;55,827787
2421;Москва, Открытое шоссе, д.27, корп.9;2421;37,755545;55,828612
2422;Москва, Открытое шоссе, д.28, корп.1;2422;37,766692;55,827454
2423;Москва, Открытое шоссе, д.28, корп.10;2423;37,767564;55,8271
2424;Москва, Открытое шоссе, д.28, корп.11;2424;37,767061;55,826872
2425;Москва, Открытое шоссе, д.28, корп.2;2425;37,766639;55,827909
2426;Москва, Открытое шоссе, д.28, корп.3;2426;37,767843;55,828025
2427;Москва, Открытое шоссе, д.28, корп.4;2427;37,767798;55,82848
2428;Москва, Открытое шоссе, д.28, корп.6;2428;37,769729;55,826918
2429;Москва, Открытое шоссе, д.28, корп.6А;2429;37,769361;55,826367
2430;Москва, Открытое шоссе, д.28, корп.7;2430;37,768606;55,826857
2431;Москва, Открытое шоссе, д.28, корп.8;2431;37,768094;55,827358
2432;Москва, Открытое шоссе, д.28, корп.9;2432;37,768066;55,826599
2433;Москва, Открытое шоссе, д.29, корп.1;2433;37,763881;55,827975
2434;Москва, Открытое шоссе, д.29, корп.10;2434;37,758024;55,829578
2435;Москва, Открытое шоссе, д.29, корп.11;2435;37,757341;55,829679
2436;Москва, Открытое шоссе, д.29, корп.2;2436;37,763001;55,82803
2437;Москва, Открытое шоссе, д.29, корп.3;2437;37,76292;55,828491
2438;Москва, Открытое шоссе, д.29, корп.4;2438;37,7638;55,828425
2439;Москва, Открытое шоссе, д.29, корп.5;2439;37,763737;55,828869
2440;Москва, Открытое шоссе, д.29, корп.6;2440;37,762857;55,828935
2441;Москва, Открытое шоссе, д.29, корп.7;2441;37,763674;55,82932
2442;Москва, Открытое шоссе, д.29, корп.8;2442;37,762794;55,829385
2443;Москва, Открытое шоссе, д.29, корп.9;2443;37,758716;55,829466
3949;Москва, 10-я Парковая ул, д.15;3949;37,801682;55,798009
3950;Москва, 10-я Парковая ул, д.17;3950;37,801646;55,79889
3951;Москва, 10-я Парковая ул, д.18;3951;37,802553;55,798009
3952;Москва, 10-я Парковая ул, д.20;3952;37,802949;55,798586
3953;Москва, 11-я Парковая ул, д.29;3953;37,804602;55,797372
3954;Москва, 11-я Парковая ул, д.31;3954;37,804772;55,798449
3955;Москва, 11-я Парковая ул, д.37, корп.1;3955;37,804656;55,800686
3956;Москва, 11-я Парковая ул, д.37, корп.2;3956;37,803802;55,800676
3957;Москва, 11-я Парковая ул, д.37, корп.3;3957;37,803065;55,800939
3958;Москва, 11-я Парковая ул, д.39, корп.1;3958;37,804602;55,801349
3959;Москва, 11-я Парковая ул, д.39, корп.2;3959;37,803765;55,801329
3960;Москва, 11-я Парковая ул, д.41, корп.1;3960;37,804745;55,802022
3961;Москва, 11-я Парковая ул, д.41, корп.2;3961;37,80311;55,801991
3962;Москва, 3-я Парковая ул, д.30;3962;37,783114;55,797296
3963;Москва, 3-я Парковая ул, д.33;3963;37,781713;55,795083
3964;Москва, 3-я Парковая ул, д.34;3964;37,782791;55,79978
3965;Москва, 3-я Парковая ул, д.34А;3965;37,783509;55,800382
3966;Москва, 3-я Парковая ул, д.35;3966;37,78165;55,796613
3967;Москва, 3-я Парковая ул, д.36, корп.1;3967;37,782755;55,800554
3968;Москва, 3-я Парковая ул, д.36, корп.2;3968;37,784398;55,800327
3969;Москва, 3-я Парковая ул, д.36, корп.3;3969;37,784237;55,800767
3970;Москва, 3-я Парковая ул, д.36, корп.4;3970;37,784363;55,801212
3971;Москва, 3-я Парковая ул, д.37;3971;37,781614;55,797751
3972;Москва, 3-я Парковая ул, д.38;3972;37,782728;55,8019
3973;Москва, 3-я Парковая ул, д.38, корп.1;3973;37,782889;55,801227
3974;Москва, 3-я Парковая ул, д.38, стр.3;3974;37,783473;55,801521
3975;Москва, 3-я Парковая ул, д.39, корп.1;3975;37,781344;55,798824
3976;Москва, 3-я Парковая ул, д.39, корп.2;3976;37,781129;55,798161
3977;Москва, 3-я Парковая ул, д.39, корп.3;3977;37,7805;55,798637
3978;Москва, 3-я Парковая ул, д.39, корп.4;3978;37,7797;55,798616
3979;Москва, 3-я Парковая ул, д.39, корп.5;3979;37,778694;55,798752
3980;Москва, 3-я Прядильная ул, д.13, корп.1;3980;37,777284;55,797837
3981;Москва, 3-я Прядильная ул, д.14, корп.1;3981;37,776125;55,797564
3982;Москва, 3-я Прядильная ул, д.14, корп.2;3982;37,776916;55,797038
3983;Москва, 3-я Прядильная ул, д.14, корп.3;3983;37,777284;55,796582
3984;Москва, 3-я Прядильная ул, д.15;3984;37,779494;55,797544
3985;Москва, 3-я Прядильная ул, д.16;3985;37,777949;55,797311
3986;Москва, 3-я Прядильная ул, д.17;3986;37,780958;55,797356
3987;Москва, 3-я Прядильная ул, д.18;3987;37,779323;55,797164
3988;Москва, 3-я Прядильная ул, д.18А;3988;37,779898;55,796542
3989;Москва, 3-я Прядильная ул, д.20;3989;37,780653;55,797017
3990;Москва, 5-я Парковая ул, д.23;3990;37,787866;55,7947
3991;Москва, 5-я Парковая ул, д.25;3991;37,787812;55,795327
3992;Москва, 5-я Парковая ул, д.28;3992;37,78863;55,794011
3993;Москва, 5-я Парковая ул, д.32;3993;37,788674;55,795255
3994;Москва, 5-я Парковая ул, д.33;3994;37,787677;55,797999
3995;Москва, 5-я Парковая ул, д.34;3995;37,788477;55,795727
3996;Москва, 5-я Парковая ул, д.37;3996;37,787543;55,799836
3997;Москва, 5-я Парковая ул, д.37А;3997;37,786788;55,800438
3998;Москва, 5-я Парковая ул, д.38;3998;37,788432;55,797356
3999;Москва, 5-я Парковая ул, д.38/13, корп.3;3999;37,788998;55,797665
4000;Москва, 5-я Парковая ул, д.39;4000;37,786833;55,801283
4001;Москва, 5-я Парковая ул, д.39, корп.1;4001;37,787489;55,800812
4002;Москва, 5-я Парковая ул, д.39, корп.2;4002;37,785853;55,800337
4003;Москва, 5-я Парковая ул, д.39, корп.3;4003;37,785989;55,800787
4004;Москва, 5-я Парковая ул, д.39, корп.4;4004;37,785817;55,801232
4005;Москва, 5-я Парковая ул, д.40, корп.1;4005;37,789573;55,798029
4006;Москва, 5-я Парковая ул, д.41;4006;37,787444;55,801819
4007;Москва, 5-я Парковая ул, д.42;4007;37,788737;55,798429
4008;Москва, 5-я Парковая ул, д.44, стр.1;4008;37,788881;55,799866
4009;Москва, 5-я Парковая ул, д.46;4009;37,788387;55,800367
4010;Москва, 5-я Парковая ул, д.48;4010;37,788495;55,800767
4011;Москва, 5-я Парковая ул, д.48, корп.1;4011;37,789645;55,800782
4012;Москва, 5-я Парковая ул, д.48, корп.2;4012;37,790777;55,801106
4013;Москва, 5-я Парковая ул, д.50;4013;37,78818;55,801521
4014;Москва, 5-я Парковая ул, д.50А;4014;37,78942;55,801536
4015;Москва, 5-я Парковая ул, д.52;4015;37,78907;55,80229
4016;Москва, 6-я Парковая ул, д.29А;4016;37,790102;55,795752
4017;Москва, 6-я Парковая ул, д.29Б;4017;37,789393;55,795368
4018;Москва, 7-я Парковая ул, д.15, корп.1;4018;37,793049;55,797822
4019;Москва, 7-я Парковая ул, д.15, корп.2;4019;37,791495;55,797751
4020;Москва, 7-я Парковая ул, д.16, корп.1;4020;37,794361;55,79851
4021;Москва, 7-я Парковая ул, д.16, корп.2;4021;37,795969;55,7985
4022;Москва, 7-я Парковая ул, д.19;4022;37,793247;55,799431
4023;Москва, 7-я Парковая ул, д.21;4023;37,793202;55,800458
4024;Москва, 7-я Парковая ул, д.21А;4024;37,792322;55,800362
4025;Москва, 7-я Парковая ул, д.23;4025;37,793067;55,800812
4026;Москва, 7-я Парковая ул, д.23А;4026;37,791935;55,800802
4027;Москва, 7-я Парковая ул, д.24А;4027;37,794675;55,799967
4028;Москва, 7-я Парковая ул, д.25;4028;37,793328;55,801566
4029;Москва, 7-я Парковая ул, д.25А;4029;37,792088;55,801561
4030;Москва, 7-я Парковая ул, д.26;4030;37,794127;55,800393
4031;Москва, 7-я Парковая ул, д.27;4031;37,792025;55,801941
4032;Москва, 7-я Парковая ул, д.28;4032;37,794361;55,801206
4033;Москва, 7-я Парковая ул, д.30/24;4033;37,794909;55,802371
4034;Москва, 9-я Парковая ул, д.40;4034;37,799849;55,797989
4035;Москва, 9-я Парковая ул, д.41;4035;37,79817;55,801268
4036;Москва, 9-я Парковая ул, д.41А;4036;37,796238;55,801637
4037;Москва, 9-я Парковая ул, д.42;4037;37,799832;55,798859
4038;Москва, 9-я Парковая ул, д.43/26;4038;37,797532;55,802386
4039;Москва, 9-я Парковая ул, д.50, корп.1;4039;37,799679;55,800484
4040;Москва, 9-я Парковая ул, д.50, корп.2;4040;37,800631;55,800494
4041;Москва, 9-я Парковая ул, д.52, корп.1;4041;37,799643;55,801243
4042;Москва, 9-я Парковая ул, д.52, корп.2;4042;37,800622;55,801243
4043;Москва, 9-я Парковая ул, д.52, корп.3;4043;37,801341;55,800934
4044;Москва, 9-я Парковая ул, д.53;4044;37,797558;55,807203
4045;Москва, 9-я Парковая ул, д.54, корп.1;4045;37,799526;55,801951
4046;Москва, 9-я Парковая ул, д.54, корп.2;4046;37,801152;55,801981
4047;Москва, 9-я Парковая ул, д.55;4047;37,796418;55,807451
4048;Москва, Верхняя Первомайская ул, д.12;4048;37,789806;55,798788
4049;Москва, Верхняя Первомайская ул, д.14;4049;37,790597;55,798799
4050;Москва, Верхняя Первомайская ул, д.16;4050;37,791549;55,798591
4051;Москва, Верхняя Первомайская ул, д.19;4051;37,783428;55,799315
4052;Москва, Верхняя Первомайская ул, д.2/32;4052;37,783518;55,7989
4053;Москва, Верхняя Первомайская ул, д.20;4053;37,792358;55,798652
4054;Москва, Верхняя Первомайская ул, д.21;4054;37,784039;55,79979
4055;Москва, Верхняя Первомайская ул, д.23;4055;37,785171;55,799881
4056;Москва, Верхняя Первомайская ул, д.23А;4056;37,785135;55,800403
4057;Москва, Верхняя Первомайская ул, д.24/17;4057;37,793211;55,798611
4058;Москва, Верхняя Первомайская ул, д.25;4058;37,786285;55,799821
4059;Москва, Верхняя Первомайская ул, д.27;4059;37,786959;55,79936
4060;Москва, Верхняя Первомайская ул, д.29;4060;37,789249;55,799451
4061;Москва, Верхняя Первомайская ул, д.2А;4061;37,784255;55,798181
4062;Москва, Верхняя Первомайская ул, д.32;4062;37,797011;55,798657
4063;Москва, Верхняя Первомайская ул, д.35;4063;37,790768;55,799836
4064;Москва, Верхняя Первомайская ул, д.35А;4064;37,790777;55,800261
4065;Москва, Верхняя Первомайская ул, д.37;4065;37,791459;55,799416
4066;Москва, Верхняя Первомайская ул, д.39;4066;37,792349;55,799506
4067;Москва, Верхняя Первомайская ул, д.45;4067;37,795277;55,79974
4068;Москва, Верхняя Первомайская ул, д.45А;4068;37,795259;55,800418
4069;Москва, Верхняя Первомайская ул, д.49, корп.1;4069;37,797361;55,79976
4070;Москва, Верхняя Первомайская ул, д.49, корп.2;4070;37,797325;55,800428
4071;Москва, Верхняя Первомайская ул, д.49А;4071;37,797792;55,800479
4072;Москва, Верхняя Первомайская ул, д.5;4072;37,779134;55,799456
4073;Москва, Верхняя Первомайская ул, д.55;4073;37,800865;55,799831
4074;Москва, Верхняя Первомайская ул, д.59/35, корп.1;4074;37,803533;55,799998
4075;Москва, Верхняя Первомайская ул, д.59/35, корп.2;4075;37,804215;55,799558
4076;Москва, Верхняя Первомайская ул, д.59/35, корп.3;4076;37,804844;55,800013
4077;Москва, Верхняя Первомайская ул, д.6, корп.3;4077;37,786896;55,79893
4078;Москва, Верхняя Первомайская ул, д.6, корп.5;4078;37,785216;55,798495
4079;Москва, Измайловский бульв., д.1/28;4079;37,784093;55,797012
4080;Москва, Измайловский бульв., д.11/31;4080;37,786976;55,797048
4081;Москва, Измайловский бульв., д.13;4081;37,788979;55,797098
4082;Москва, Измайловский бульв., д.15;4082;37,789492;55,797382
4083;Москва, Измайловский бульв., д.3;4083;37,783895;55,797706
4084;Москва, Измайловский бульв., д.31;4084;37,794487;55,797174
4085;Москва, Измайловский бульв., д.37;4085;37,795906;55,797189
4086;Москва, Измайловский бульв., д.47;4086;37,799769;55,797235
4087;Москва, Измайловский бульв., д.49;4087;37,800684;55,797367
4088;Москва, Измайловский бульв., д.55;4088;37,803236;55,797306
4089;Москва, Измайловский бульв., д.59А;4089;37,804278;55,797888
4090;Москва, Измайловский бульв., д.9;4090;37,786644;55,797726
4091;Москва, Никитинская ул, д.12;4091;37,775469;55,800651
4092;Москва, Никитинская ул, д.15А;4092;37,772954;55,799031
4093;Москва, Никитинская ул, д.7;4093;37,773528;55,797134
4094;Москва, Сиреневый бульв., д.12, корп.1;4094;37,783365;55,802209
4095;Москва, Сиреневый бульв., д.12, корп.2;4095;37,783976;55,801779
4096;Москва, Сиреневый бульв., д.14, корп.1;4096;37,785045;55,802209
4097;Москва, Сиреневый бульв., д.14, корп.2;4097;37,784713;55,801698
4098;Москва, Сиреневый бульв., д.14, корп.3;4098;37,785441;55,801708
4099;Москва, Сиреневый бульв., д.16, корп.1;4099;37,786779;55,802249
4100;Москва, Сиреневый бульв., д.16, корп.2;4100;37,786159;55,801809
4101;Москва, Сиреневый бульв., д.28;4101;37,800326;55,802427
4102;Москва, Сиреневый бульв., д.30;4102;37,802095;55,802315
4103;Москва, Сиреневый бульв., д.32;4103;37,803892;55,802487
4104;Москва, Измайловский бульв., д.10/32;4104;37,786267;55,796198
4105;Москва, Измайловский бульв., д.12/31;4105;37,787525;55,796213
4106;Москва, Измайловский бульв., д.13/53;4106;37,788979;55,797098
4107;Москва, Измайловский бульв., д.26/2;4107;37,792644;55,796294
4921;Москва, 12-я Парковая ул, д.13\96;4921;37,809929;55,79304
4922;Москва, 11-я Парковая ул, д.10;4922;37,806129;55,790377
4923;Москва, 11-я Парковая ул, д.6;4923;37,806183;55,789704
4924;Москва, 11-я Парковая ул, д.8;4924;37,806704;55,790033
4925;Москва, 12-я Парковая ул, д.11;4925;37,809839;55,791395
4926;Москва, 12-я Парковая ул, д.13;4926;37,809821;55,792306
4927;Москва, 12-я Парковая ул, д.5;4927;37,810045;55,789644
4928;Москва, 12-я Парковая ул, д.7;4928;37,810018;55,790236
4929;Москва, 14-я Парковая ул, д.3;4929;37,814402;55,790135
4930;Москва, 14-я Парковая ул, д.3А;4930;37,813693;55,79016
4931;Москва, 14-я Парковая ул, д.4;4931;37,815292;55,789912
4932;Москва, 14-я Парковая ул, д.5;4932;37,814555;55,790631
4933;Москва, 14-я Парковая ул, д.6;4933;37,816217;55,790383
4934;Москва, 15-я Парковая ул, д.1/123, корп.2;4934;37,819029;55,789284
4935;Москва, 15-я Парковая ул, д.3;4935;37,818355;55,789689
4936;Москва, 15-я Парковая ул, д.3А;4936;37,817681;55,789937
4937;Москва, 15-я Парковая ул, д.5;4937;37,818112;55,790408
4938;Москва, 16-я Парковая ул, д.2;4938;37,823915;55,790681
4939;Москва, 16-я Парковая ул, д.2, корп.1;4939;37,824302;55,791212
4940;Москва, 16-я Парковая ул, д.3;4940;37,823098;55,791946
4941;Москва, 16-я Парковая ул, д.7;4941;37,823071;55,792847
4942;Москва, Измайловский пр-кт, д.113;4942;37,811653;55,789097
4943;Москва, Измайловский пр-кт, д.115А;4943;37,81274;55,789177
4944;Москва, Измайловский пр-кт, д.117/1;4944;37,813818;55,789137
4945;Москва, Измайловский пр-кт, д.119;4945;37,816054;55,789177
4946;Москва, Измайловский пр-кт, д.123/1, корп.1;4946;37,818202;55,789177
4947;Москва, Измайловский пр-кт, д.93, корп.1;4947;37,809228;55,789036
4948;Москва, Измайловский пр-кт, д.93, корп.2;4948;37,809767;55,789183
4949;Москва, Измайловский пр-кт, д.93, корп.3;4949;37,809084;55,789689
4950;Москва, Нижняя Первомайская ул, д.42;4950;37,806425;55,790939
4951;Москва, Нижняя Первомайская ул, д.44;4951;37,807701;55,790651
4952;Москва, Нижняя Первомайская ул, д.45;4952;37,808195;55,791992
4953;Москва, Нижняя Первомайская ул, д.46;4953;37,808761;55,79098
4954;Москва, Нижняя Первомайская ул, д.46Б;4954;37,808725;55,790099
4955;Москва, Нижняя Первомайская ул, д.48/8;4955;37,811078;55,791
4956;Москва, Нижняя Первомайская ул, д.48/9;4956;37,80974;55,791004
4957;Москва, Нижняя Первомайская ул, д.50;4957;37,811626;55,790808
4958;Москва, Нижняя Первомайская ул, д.50А;4958;37,811644;55,790089
4959;Москва, Нижняя Первомайская ул, д.52;4959;37,812624;55,790545
4960;Москва, Нижняя Первомайская ул, д.53;4960;37,812588;55,79225
4961;Москва, Нижняя Первомайская ул, д.54;4961;37,813612;55,790833
4962;Москва, Нижняя Первомайская ул, д.56/7;4962;37,814151;55,791051
4963;Москва, Нижняя Первомайская ул, д.59;4963;37,817025;55,792316
4964;Москва, Нижняя Первомайская ул, д.60, стр.2;4964;37,815786;55,790701
4965;Москва, Нижняя Первомайская ул, д.62;4965;37,81654;55,790848
4966;Москва, Нижняя Первомайская ул, д.62, корп.1;4966;37,817142;55,791142
4967;Москва, Нижняя Первомайская ул, д.64;4967;37,817663;55,790863
4968;Москва, Нижняя Первомайская ул, д.66;4968;37,818292;55,791137
4969;Москва, Нижняя Первомайская ул, д.68/7;4969;37,818957;55,790879
4970;Москва, Нижняя Первомайская ул, д.79;4970;37,820942;55,791865
4971;Москва, Нижняя Первомайская ул, д.81;4971;37,821786;55,791886
4972;Москва, Нижняя Первомайская ул, д.83;4972;37,822451;55,791643
4973;Москва, Первомайская ул, д.100;4973;37,811007;55,792382
4974;Москва, Первомайская ул, д.104;4974;37,812399;55,792893
4975;Москва, Первомайская ул, д.106;4975;37,81442;55,793207
4976;Москва, Первомайская ул, д.110;4976;37,81566;55,793232
4977;Москва, Первомайская ул, д.112;4977;37,816989;55,793045
4978;Москва, Первомайская ул, д.116;4978;37,818481;55,792893
4979;Москва, Первомайская ул, д.128/9;4979;37,822397;55,793353
4980;Москва, Первомайская ул, д.128А;4980;37,821741;55,792817
4981;Москва, Первомайская ул, д.86/18;4981;37,806111;55,792883
4982;Москва, Первомайская ул, д.88;4982;37,806686;55,79307
4983;Москва, Первомайская ул, д.92;4983;37,807898;55,792604
4984;Москва, Первомайская ул, д.94;4984;37,808554;55,793116
4985;Москва, Первомайская ул, д.94А;4985;37,808671;55,792507
5689;Москва, 1-я Парковая ул, д.1/51;5689;37,778209;55,78849
5690;Москва, 1-я Парковая ул, д.11;5690;37,777553;55,790787
5691;Москва, 1-я Парковая ул, д.14;5691;37,77811;55,791577
5692;Москва, 1-я Парковая ул, д.4;5692;37,779089;55,789441
5693;Москва, 1-я Парковая ул, д.5-7;5693;37,777311;55,789922
5694;Москва, 1-я Парковая ул, д.7;5694;37,777526;55,789345
5695;Москва, 1-я Парковая ул, д.7А, корп.2;5695;37,776682;55,789472
5696;Москва, 1-я Парковая ул, д.8;5696;37,778676;55,790286
5697;Москва, 1-я Парковая ул, д.9, корп.2;5697;37,776341;55,79017
5698;Москва, 1-я Парковая ул, д.9, корп.3;5698;37,775873;55,790453
5699;Москва, 2-я Парковая ул, д.11;5699;37,779799;55,79019
5700;Москва, 2-я Парковая ул, д.12;5700;37,781344;55,789957
5701;Москва, 2-я Парковая ул, д.13;5701;37,780024;55,791132
5702;Москва, 2-я Парковая ул, д.16;5702;37,781012;55,790681
5703;Москва, 2-я Парковая ул, д.18;5703;37,781722;55,791061
5704;Москва, 2-я Парковая ул, д.4;5704;37,781353;55,788748
5705;Москва, 2-я Парковая ул, д.6/8;5705;37,781695;55,789263
5706;Москва, 2-я Парковая ул, д.9;5706;37,780554;55,789871
5707;Москва, 3-я Парковая ул, д.10;5707;37,784785;55,791157
5708;Москва, 3-я Парковая ул, д.12;5708;37,784057;55,791461
5709;Москва, 3-я Парковая ул, д.14, корп.1;5709;37,783797;55,791764
5710;Москва, 3-я Парковая ул, д.14, корп.2;5710;37,783815;55,792139
5711;Москва, 3-я Парковая ул, д.4;5711;37,784686;55,788981
5712;Москва, 3-я Парковая ул, д.6;5712;37,784641;55,789632
5713;Москва, 3-я Парковая ул, д.7/17;5713;37,783671;55,790367
5714;Москва, 3-я Парковая ул, д.8/19;5714;37,784416;55,790494
5715;Москва, 3-я Парковая ул, д.9;5715;37,783096;55,791223
5716;Москва, 4-я Парковая ул, д.10;5716;37,786437;55,790594
5717;Москва, 4-я Парковая ул, д.11;5717;37,785611;55,790524
5718;Москва, 4-я Парковая ул, д.12, корп.1;5718;37,786249;55,790965
5719;Москва, 4-я Парковая ул, д.12, корп.2;5719;37,78712;55,791176
5720;Москва, 4-я Парковая ул, д.13;5720;37,785207;55,790924
5721;Москва, 4-я Парковая ул, д.15;5721;37,785575;55,79144
5722;Москва, 4-я Парковая ул, д.17;5722;37,785539;55,792103
5723;Москва, 4-я Парковая ул, д.5;5723;37,785575;55,789153
5724;Москва, 4-я Парковая ул, д.8;5724;37,786285;55,790205
5725;Москва, 4-я Парковая ул, д.9/21;5725;37,785224;55,790028
