OBJECTID;ADDRESS;settlement;street;building_n;geocoded;POINT_X;POINT_Y;ID;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
2189;Москва, Балаклавский пр-кт, д.18, корп.2; ; ; ;Россия, Москва, Балаклавский проспект, 18к2;37.597737;55.642224;16173;1045;0.001595;37.59874;55.643466
2190;Москва, Балаклавский пр-кт, д.20, корп.1; ; ; ;Россия, Москва, Балаклавский проспект, 20к1;37.600073;55.643006;16174;1045;0.001409;37.59874;55.643466
2191;Москва, Балаклавский пр-кт, д.20, корп.2; ; ; ;Россия, Москва, Балаклавский проспект, 20к2;37.599695;55.643546;16175;1045;0.000959;37.59874;55.643466
2192;Москва, Балаклавский пр-кт, д.20, корп.3; ; ; ;Россия, Москва, Балаклавский проспект, 20к3;37.599336;55.643839;16176;1045;0.000704;37.59874;55.643466
2193;Москва, Балаклавский пр-кт, д.20, корп.4; ; ; ;Россия, Москва, Балаклавский проспект, 20к4;37.596236;55.642316;16177;1046;0.001782;37.595451;55.643916
2194;Москва, Балаклавский пр-кт, д.24, корп.1; ; ; ;Россия, Москва, Балаклавский проспект, 24к1;37.597073;55.64317;16178;1044;0.001293;37.596698;55.644408
2195;Москва, Балаклавский пр-кт, д.24, корп.2; ; ; ;Россия, Москва, Балаклавский проспект, 24к2;37.59754;55.64383;16179;1044;0.001021;37.596698;55.644408
2196;Москва, Балаклавский пр-кт, д.24, корп.3; ; ; ;Россия, Москва, Балаклавский проспект, 24к3;37.597979;55.644089;16180;1045;0.000982;37.59874;55.643466
2197;Москва, Балаклавский пр-кт, д.26, корп.1; ; ; ;Россия, Москва, Балаклавский проспект, 26к1;37.59612;55.643357;16181;1046;0.000871;37.595451;55.643916
2198;Москва, Балаклавский пр-кт, д.26, корп.2; ; ; ;Россия, Москва, Балаклавский проспект, 26к2;37.596587;55.643637;16182;1044;0.000778;37.596698;55.644408
2199;Москва, Симферопольский бульв., д.26/11; ; ; ;Россия, Москва, Симферопольский бульвар, 26/11;37.603782;55.644069;16183;1045;0.005078;37.59874;55.643466
2200;Москва, Черноморский бульв., д.11, корп.1; ; ; ;Россия, Москва, Черноморский бульвар, 11к1;37.603261;55.644552;16184;1045;0.00465;37.59874;55.643466
2201;Москва, Черноморский бульв., д.11, корп.2; ; ; ;Россия, Москва, Черноморский бульвар, 11к2;37.602687;55.644078;16185;1045;0.003994;37.59874;55.643466
2202;Москва, Черноморский бульв., д.13, корп.1; ; ; ;Россия, Москва, Черноморский бульвар, 13к1;37.602076;55.644597;16186;1045;0.003522;37.59874;55.643466
2203;Москва, Черноморский бульв., д.13, корп.2; ; ; ;Россия, Москва, Черноморский бульвар, 13к2;37.601231;55.644186;16187;1045;0.002593;37.59874;55.643466
2204;Москва, Черноморский бульв., д.15, корп.1; ; ; ;Россия, Москва, Черноморский бульвар, 15к1;37.600899;55.644709;16188;1045;0.002492;37.59874;55.643466
2205;Москва, Черноморский бульв., д.15, корп.2; ; ; ;Россия, Москва, Черноморский бульвар, 15к2;37.600198;55.644323;16189;1045;0.001692;37.59874;55.643466
2206;Москва, Черноморский бульв., д.17, корп.2; ; ; ;Россия, Москва, Черноморский бульвар, 17к2;37.598807;55.644602;16190;1045;0.001138;37.59874;55.643466
2207;Москва, Черноморский бульв., д.19, корп.1; ; ; ;Россия, Москва, Черноморский бульвар, 19к1;37.598672;55.64515;16191;1045;0.001686;37.59874;55.643466
2208;Москва, Черноморский бульв., д.19, корп.2; ; ; ;Россия, Москва, Черноморский бульвар, 19к2;37.597845;55.644872;16192;1044;0.001237;37.596698;55.644408
2209;Москва, Черноморский бульв., д.21, корп.1; ; ; ;Россия, Москва, Черноморский бульвар, 21к1;37.59763;55.64548;16193;1044;0.001421;37.596698;55.644408
2210;Москва, Черноморский бульв., д.21, корп.2; ; ; ;Россия, Москва, Черноморский бульвар, 21к2;37.596587;55.645299;16194;1044;0.000897;37.596698;55.644408
2211;Москва, Черноморский бульв., д.23, корп.1; ; ; ;Россия, Москва, Черноморский бульвар, 23к1;37.596713;55.645827;16195;1044;0.001419;37.596698;55.644408
2212;Москва, Черноморский бульв., д.23, корп.2; ; ; ;Россия, Москва, Черноморский бульвар, 23к2;37.59586;55.645624;16196;1044;0.001476;37.596698;55.644408
2213;Москва, Болотниковская ул, д.35/2; ; ; ;Россия, Москва, Болотниковская улица, 35/2;37.587146;55.659942;16197;1590;0.003646;37.588553;55.656578
2214;Москва, Болотниковская ул, д.37; ; ; ;Россия, Москва, Болотниковская улица, 37;37.586769;55.660353;16198;1590;0.004175;37.588553;55.656578
2215;Москва, Болотниковская ул, д.39; ; ; ;Россия, Москва, Болотниковская улица, 39;37.586157;55.660555;16199;1941;0.004025;37.584021;55.663968
2216;Москва, Болотниковская ул, д.41; ; ; ;Россия, Москва, Болотниковская улица, 41;37.585555;55.66076;16200;1941;0.003556;37.584021;55.663968
2217;Москва, Болотниковская ул, д.43; ; ; ;Россия, Москва, Болотниковская улица, 43;37.585116;55.661312;16201;1941;0.002871;37.584021;55.663968
2218;Москва, Болотниковская ул, д.45, корп.1; ; ; ;Россия, Москва, Болотниковская улица, 45к1;37.584046;55.661267;16202;383;0.002403;37.581644;55.661296
2219;Москва, Болотниковская ул, д.45, корп.2; ; ; ;Россия, Москва, Болотниковская улица, 45к2;37.58366;55.660906;16203;383;0.002054;37.581644;55.661296
2220;Москва, Болотниковская ул, д.45, корп.3; ; ; ;Россия, Москва, Болотниковская улица, 45к3;37.583769;55.660378;16204;383;0.002314;37.581644;55.661296
2221;Москва, Болотниковская ул, д.47, корп.1; ; ; ;Россия, Москва, Болотниковская улица, 47к1;37.583239;55.661897;16205;383;0.001704;37.581644;55.661296
2222;Москва, Болотниковская ул, д.49; ; ; ;Россия, Москва, Болотниковская улица, 49;37.581773;55.66247;16206;383;0.001182;37.581644;55.661296
2223;Москва, Болотниковская ул, д.51, корп.1; ; ; ;Россия, Москва, Болотниковская улица, 51к1;37.580148;55.661836;16207;383;0.001589;37.581644;55.661296
2224;Москва, Болотниковская ул, д.51, корп.2; ; ; ;Россия, Москва, Болотниковская улица, 51к2;37.579259;55.661856;16208;383;0.002449;37.581644;55.661296
2225;Москва, Болотниковская ул, д.53, корп.1; ; ; ;Россия, Москва, Болотниковская улица, 53к1;37.579376;55.662984;16209;383;0.002827;37.581644;55.661296
2226;Москва, Болотниковская ул, д.53, корп.2; ; ; ;Россия, Москва, Болотниковская улица, 53к2;37.580256;55.662891;16210;383;0.002115;37.581644;55.661296
2227;Москва, Перекопская ул, д.10, корп.1; ; ; ;Россия, Москва, Перекопская улица, 10к1;37.583302;55.65923;16211;383;0.002648;37.581644;55.661296
2228;Москва, Перекопская ул, д.10, корп.2; ; ; ;Россия, Москва, Перекопская улица, 10к2;37.583149;55.659565;16212;383;0.002293;37.581644;55.661296
2229;Москва, Перекопская ул, д.14, корп.1; ; ; ;Россия, Москва, Перекопская улица, 14к1;37.578845;55.660038;16213;383;0.003067;37.581644;55.661296
2230;Москва, Перекопская ул, д.14, корп.2; ; ; ;Россия, Москва, Перекопская улица, 14к2;37.579825;55.660704;16214;383;0.001912;37.581644;55.661296
2231;Москва, Перекопская ул, д.16; ; ; ;Россия, Москва, Перекопская улица, 16;37.577975;55.660063;16215;1038;0.00381;37.580237;55.656997
2232;Москва, Перекопская ул, д.18; ; ; ;Россия, Москва, Перекопская улица, 18;37.577274;55.660308;16216;1038;0.004443;37.580237;55.656997
2233;Москва, Перекопская ул, д.2/4; ; ; ;Россия, Москва, Перекопская улица, 2/4;37.586113;55.658976;16217;1590;0.003421;37.588553;55.656578
2234;Москва, Перекопская ул, д.4; ; ; ;Россия, Москва, Перекопская улица, 4;37.585503;55.659185;16218;1590;0.004012;37.588553;55.656578
2235;Москва, Перекопская ул, д.6; ; ; ;Россия, Москва, Перекопская улица, 6;37.584909;55.659382;16219;383;0.003785;37.581644;55.661296
2236;Москва, Перекопская ул, д.8; ; ; ;Россия, Москва, Перекопская улица, 8;37.584317;55.659585;16220;383;0.003173;37.581644;55.661296
2237;Москва, Севастопольский пр-кт, д.59; ; ; ;Россия, Москва, Севастопольский проспект, 59;37.578307;55.662191;16221;383;0.003455;37.581644;55.661296
2238;Москва, Севастопольский пр-кт, д.63/20; ; ; ;Россия, Москва, Севастопольский проспект, 63/20;37.576429;55.660423;16222;1136;0.00503;37.578974;55.656084
2239;Москва, Ивана Бабушкина ул, д.20; ; ; ;Россия, Москва, улица Ивана Бабушкина, 20;37.558579;55.683737;16223;1081;0.004692;37.562045;55.680573
2240;Москва, Ивана Бабушкина ул, д.22; ; ; ;Россия, Москва, улица Ивана Бабушкина, 22;37.557465;55.683524;16224;1081;0.005447;37.562045;55.680573
2241;Москва, Ивана Бабушкина ул, д.23, корп.1; ; ; ;Россия, Москва, улица Ивана Бабушкина, 23к1;37.558875;55.68258;16225;1081;0.003751;37.562045;55.680573
2242;Москва, Ивана Бабушкина ул, д.23, корп.2; ; ; ;Россия, Москва, улица Ивана Бабушкина, 23к2;37.559926;55.682366;16226;1081;0.002775;37.562045;55.680573
2243;Москва, Ивана Бабушкина ул, д.23, корп.3; ; ; ;Россия, Москва, улица Ивана Бабушкина, 23к3;37.559469;55.682016;16227;1081;0.002952;37.562045;55.680573
2244;Москва, Ивана Бабушкина ул, д.23, корп.4; ; ; ;Россия, Москва, улица Ивана Бабушкина, 23к4;37.559127;55.681691;16228;1081;0.003123;37.562045;55.680573
2245;Москва, Ивана Бабушкина ул, д.24; ; ; ;Россия, Москва, улица Ивана Бабушкина, 24;37.55664;55.682751;16229;1081;0.005827;37.562045;55.680573
2246;Москва, Кржижановского ул, д.2/21; ; ; ;Россия, Москва, улица Кржижановского, 2/21;37.559944;55.68329;16230;1081;0.003433;37.562045;55.680573
2247;Москва, Кржижановского ул, д.4, корп.1; ; ; ;Россия, Москва, улица Кржижановского, 4к1;37.56132;55.682807;16231;1081;0.002349;37.562045;55.680573
2248;Москва, Кржижановского ул, д.4, корп.2; ; ; ;Россия, Москва, улица Кржижановского, 4к2;37.561121;55.681985;16232;1081;0.001687;37.562045;55.680573
2249;Москва, Кржижановского ул, д.8, корп.1; ; ; ;Россия, Москва, улица Кржижановского, 8к1;37.564132;55.681848;16233;453;0.002364;37.564412;55.684197
2250;Москва, Кржижановского ул, д.8, корп.2; ; ; ;Россия, Москва, улица Кржижановского, 8к2;37.56316;55.681264;16234;1081;0.001313;37.562045;55.680573
2251;Москва, Нахимовский пр-кт, д.46; ; ; ;Россия, Москва, Нахимовский проспект, 46;37.561472;55.679335;16235;1081;0.001362;37.562045;55.680573
2252;Москва, Нахимовский пр-кт, д.48; ; ; ;Россия, Москва, Нахимовский проспект, 48;37.560528;55.680184;16236;1081;0.001565;37.562045;55.680573
2253;Москва, Нахимовский пр-кт, д.50; ; ; ;Россия, Москва, Нахимовский проспект, 50;37.559218;55.680624;16237;1081;0.002827;37.562045;55.680573
2254;Москва, Нахимовский пр-кт, д.52/27; ; ; ;Россия, Москва, Нахимовский проспект, 52/27;37.558013;55.681301;16238;1081;0.004096;37.562045;55.680573
2255;Москва, Нахимовский пр-кт, д.54/26; ; ; ;Россия, Москва, Нахимовский проспект, 54/26;37.556801;55.681996;16239;1081;0.005433;37.562045;55.680573
2256;Москва, Нахимовский пр-кт, д.56; ; ; ;Россия, Москва, Нахимовский проспект, 56;37.555355;55.683407;16240;549;0.006164;37.551669;55.688348
2257;Москва, Профсоюзная ул, д.22/10, корп.1; ; ; ;Россия, Москва, Профсоюзная улица, 22/10к1;37.565362;55.680954;16241;1081;0.003338;37.562045;55.680573
2258;Москва, Профсоюзная ул, д.22/10, корп.2; ; ; ;Россия, Москва, Профсоюзная улица, 22/10к2;37.564104;55.68093;16242;1081;0.00209;37.562045;55.680573
2259;Москва, Профсоюзная ул, д.24, корп.1; ; ; ;Россия, Москва, Профсоюзная улица, 24к1;37.564132;55.679813;16243;1081;0.002221;37.562045;55.680573
2260;Москва, Профсоюзная ул, д.24, корп.2; ; ; ;Россия, Москва, Профсоюзная улица, 24к2;37.56353;55.680696;16244;1081;0.00149;37.562045;55.680573
2261;Москва, Профсоюзная ул, д.24, корп.3; ; ; ;Россия, Москва, Профсоюзная улица, 24к3;37.562748;55.679798;16245;1081;0.001046;37.562045;55.680573
2262;Москва, Профсоюзная ул, д.26/44; ; ; ;Россия, Москва, Профсоюзная улица, 26/44;37.562756;55.678498;16246;1081;0.002192;37.562045;55.680573
2263;Москва, Большая Черёмушкинская ул, д.2, корп.1; ; ; ;Россия, Москва, Большая Черемушкинская улица, 2к1;37.597018;55.691094;16247;193;0.003787;37.593372;55.692118
2264;Москва, Большая Черёмушкинская ул, д.2, корп.2; ; ; ;Россия, Москва, Большая Черемушкинская улица, 2к2;37.595302;55.692555;16248;193;0.00198;37.593372;55.692118
2265;Москва, Большая Черёмушкинская ул, д.2, корп.3; ; ; ;Россия, Москва, Большая Черемушкинская улица, 2к3;37.594485;55.693155;16249;193;0.001521;37.593372;55.692118
2266;Москва, Большая Черёмушкинская ул, д.2, корп.4; ; ; ;Россия, Москва, Большая Черемушкинская улица, 2к4;37.598438;55.691216;16250;193;0.005145;37.593372;55.692118
2267;Москва, Большая Черёмушкинская ул, д.2, корп.5; ; ; ;Россия, Москва, Большая Черемушкинская улица, 2к5;37.597594;55.692318;16251;193;0.004226;37.593372;55.692118
2268;Москва, Большая Черёмушкинская ул, д.2, корп.6; ; ; ;Россия, Москва, Большая Черемушкинская улица, 2к6;37.59613;55.693083;16252;193;0.002922;37.593372;55.692118
2269;Москва, Шверника ул, д.15, корп.1; ; ; ;Россия, Москва, улица Шверника, 15к1;37.590873;55.691231;16253;1030;0.001688;37.590683;55.689554
2270;Москва, Шверника ул, д.15, корп.2; ; ; ;Россия, Москва, улица Шверника, 15к2;37.590757;55.691774;16254;1030;0.002222;37.590683;55.689554
2271;Москва, Шверника ул, д.17, корп.3; ; ; ;Россия, Москва, улица Шверника, 17к3;37.592571;55.693389;16255;193;0.001501;37.593372;55.692118
2272;Москва, Шверника ул, д.19, корп.1; ; ; ;Россия, Москва, улица Шверника, 19к1;37.594432;55.690313;16256;193;0.002092;37.593372;55.692118
2273;Москва, Шверника ул, д.19, корп.2; ; ; ;Россия, Москва, улица Шверника, 19к2;37.596076;55.690003;16257;193;0.003432;37.593372;55.692118
2274;Москва, Соловьиный проезд, д.10; ; ; ;Россия, Москва, Соловьиный проезд, 10;37.554636;55.612339;16258;1901;0.003805;37.550919;55.613153
2275;Москва, Айвазовского ул, д.1; ; ; ;Россия, Москва, улица Айвазовского, 1;37.543398;55.618373;16259;1163;0.005334;37.54693;55.614376
2276;Москва, Айвазовского ул, д.5, корп.1; ; ; ;Россия, Москва, улица Айвазовского, 5к1;37.541987;55.616563;16260;1902;0.004588;37.544506;55.612728
2277;Москва, Литовский бульв., д.11, корп.5; ; ; ;Россия, Москва, Литовский бульвар, 11к5;37.544341;55.613925;16261;1902;0.001209;37.544506;55.612728
2278;Москва, Литовский бульв., д.13/12; ; ; ;Россия, Москва, Литовский бульвар, 13/12;37.545195;55.610849;16262;1902;0.002;37.544506;55.612728
2279;Москва, Литовский бульв., д.9/7; ; ; ;Россия, Москва, Литовский бульвар, 9/7;37.541107;55.612634;16263;1902;0.003399;37.544506;55.612728
2280;Москва, Рокотова ул, д.2/10; ; ; ;Россия, Москва, улица Рокотова, 2/10;37.554276;55.611872;16264;1901;0.003594;37.550919;55.613153
2281;Москва, Рокотова ул, д.4, корп.2; ; ; ;Россия, Москва, улица Рокотова, 4к2;37.552461;55.612085;16265;1901;0.001876;37.550919;55.613153
2282;Москва, Рокотова ул, д.8, корп.2; ; ; ;Россия, Москва, улица Рокотова, 8к2;37.549076;55.611103;16266;1501;0.001246;37.548607;55.612259
2283;Москва, Рокотова ул, д.8, корп.5; ; ; ;Россия, Москва, улица Рокотова, 8к5;37.546766;55.612868;16267;1163;0.001516;37.54693;55.614376
2284;Москва, Соловьиный проезд, д.1; ; ; ;Россия, Москва, Соловьиный проезд, 1;37.544188;55.619472;16268;1163;0.005786;37.54693;55.614376
2285;Москва, Соловьиный проезд, д.2; ; ; ;Россия, Москва, Соловьиный проезд, 2;37.546543;55.615965;16269;1163;0.001635;37.54693;55.614376
2286;Москва, Соловьиный проезд, д.4; ; ; ;Россия, Москва, Соловьиный проезд, 4;37.549327;55.615924;16270;1756;0.001623;37.547978;55.615021
2287;Москва, Соловьиный проезд, д.4, корп.1; ; ; ;Россия, Москва, Соловьиный проезд, 4к1;37.548393;55.616529;16271;1756;0.001564;37.547978;55.615021
2288;Москва, Соловьиный проезд, д.6; ; ; ;Россия, Москва, Соловьиный проезд, 6;37.549794;55.615598;16272;1756;0.001905;37.547978;55.615021
2289;Москва, Соловьиный проезд, д.8; ; ; ;Россия, Москва, Соловьиный проезд, 8;37.549777;55.614357;16273;1901;0.00166;37.550919;55.613153
2290;Москва, Литовский бульв., д.6, корп.5; ; ; ;Россия, Москва, Литовский бульвар, 6к4;37.53137;55.609436;16274;1217;0.00167;37.530062;55.610475
2291;Москва, Литовский бульв., д.10, корп.1; ; ; ;Россия, Москва, Литовский бульвар, 10к1;37.527938;55.61117;16275;1306;0.001222;37.528661;55.610184
2292;Москва, Литовский бульв., д.18; ; ; ;Россия, Москва, Литовский бульвар, 18;37.535079;55.612711;16276;1503;0.003005;37.533391;55.615197
2293;Москва, Литовский бульв., д.6, корп.1; ; ; ;Россия, Москва, Литовский бульвар, 6к1;37.527102;55.610077;16277;1306;0.001561;37.528661;55.610184
2294;Москва, Литовский бульв., д.6, корп.3; ; ; ;Россия, Москва, Литовский бульвар, 6к3;37.529411;55.609233;16278;1306;0.001211;37.528661;55.610184
2295;Москва, Новоясеневский пр-кт, д.3; ; ; ;Россия, Москва, Новоясеневский проспект, 3;37.526878;55.608343;16279;1306;0.002562;37.528661;55.610184
2296;Москва, Новоясеневский пр-кт, д.5, корп.1; ; ; ;Россия, Москва, Новоясеневский проспект, 5к1;37.53083;55.607844;16280;1217;0.00274;37.530062;55.610475
2297;Москва, Тарусская ул, д.4; ; ; ;Россия, Москва, Тарусская улица, 4;37.53367;55.611622;16281;1503;0.003584;37.533391;55.615197
2298;Москва, Тарусская ул, д.8; ; ; ;Россия, Москва, Тарусская улица, 8;37.533031;55.610173;16282;1217;0.002985;37.530062;55.610475
2299;Москва, Архитектора Власова ул, д.10; ; ; ;Россия, Москва, улица Архитектора Власова, 10;37.547495;55.676934;16283;1228;0.004101;37.543394;55.677016
2300;Москва, Архитектора Власова ул, д.6; ; ; ;Россия, Москва, улица Архитектора Власова, 6;37.550036;55.679209;16284;1624;0.004914;37.554385;55.676918
2301;Москва, Архитектора Власова ул, д.8; ; ; ;Россия, Москва, улица Архитектора Власова, 8;37.548698;55.678163;16285;1695;0.004952;37.551041;55.6738
2302;Москва, Вавилова ул, д.73; ; ; ;Россия, Москва, улица Вавилова, 73;37.549246;55.680559;16286;647;0.004329;37.548843;55.68487
2303;Москва, Вавилова ул, д.75; ; ; ;Россия, Москва, улица Вавилова, 75;37.549021;55.680132;16287;647;0.00474;37.548843;55.68487
2304;Москва, Вавилова ул, д.77; ; ; ;Россия, Москва, улица Вавилова, 77;37.548769;55.679721;16288;647;0.005148;37.548843;55.68487
2305;Москва, Вавилова ул, д.79; ; ; ;Россия, Москва, улица Вавилова, 79;37.547718;55.679539;16289;1037;0.004398;37.543565;55.680986
2306;Москва, Вавилова ул, д.79, корп.1; ; ; ;Россия, Москва, улица Вавилова, 79к1;37.547314;55.679088;16290;1037;0.004202;37.543565;55.680986
2307;Москва, Вавилова ул, д.81, корп.1; ; ; ;Россия, Москва, улица Вавилова, 81к1;37.546111;55.679416;16291;1037;0.00299;37.543565;55.680986
2308;Москва, Вавилова ул, д.83; ; ; ;Россия, Москва, улица Вавилова, 83;37.545284;55.678742;16292;1228;0.00256;37.543394;55.677016
2309;Москва, Вавилова ул, д.85; ; ; ;Россия, Москва, улица Вавилова, 85;37.545032;55.678311;16293;1228;0.002088;37.543394;55.677016
2310;Москва, Вавилова ул, д.87; ; ; ;Россия, Москва, улица Вавилова, 87;37.5448;55.677914;16294;1228;0.001668;37.543394;55.677016
2311;Москва, Вавилова ул, д.89; ; ; ;Россия, Москва, улица Вавилова, 89;37.543721;55.677681;16295;1228;0.000742;37.543394;55.677016
2312;Москва, Вавилова ул, д.91, корп.1; ; ; ;Россия, Москва, улица Вавилова, 91к1;37.546192;55.677071;16296;1228;0.002798;37.543394;55.677016
2313;Москва, Вавилова ул, д.93; ; ; ;Россия, Москва, улица Вавилова, 93;37.544089;55.675895;16297;1228;0.001319;37.543394;55.677016
2314;Москва, Вавилова ул, д.95; ; ; ;Россия, Москва, улица Вавилова, 95;37.542285;55.675976;16298;1228;0.00152;37.543394;55.677016
2315;Москва, Вавилова ул, д.97; ; ; ;Россия, Москва, улица Вавилова, 97;37.541421;55.6753;16299;1228;0.002613;37.543394;55.677016
2316;Москва, Гарибальди ул, д.15; ; ; ;Россия, Москва, улица Гарибальди, 15;37.545598;55.674904;16300;1228;0.003052;37.543394;55.677016
2317;Москва, Гарибальди ул, д.15, корп.1; ; ; ;Россия, Москва, улица Гарибальди, 15к1;37.542482;55.674819;16301;1228;0.002378;37.543394;55.677016
2318;Москва, Гарибальди ул, д.15, корп.2; ; ; ;Россия, Москва, улица Гарибальди, 15к2;37.543568;55.67495;16302;1228;0.002072;37.543394;55.677016
2319;Москва, Гарибальди ул, д.15, корп.3; ; ; ;Россия, Москва, улица Гарибальди, 15к3;37.54382;55.675356;16303;1228;0.001713;37.543394;55.677016
2320;Москва, Литовский бульв., д.26; ; ; ;Россия, Москва, Литовский бульвар, 26;37.539238;55.611516;16304;1229;0.004263;37.541764;55.608081
2321;Москва, Литовский бульв., д.30; ; ; ;Россия, Москва, Литовский бульвар, 30;37.542293;55.61094;16305;1902;0.002843;37.544506;55.612728
2322;Москва, Литовский бульв., д.34; ; ; ;Россия, Москва, Литовский бульвар, 34;37.543757;55.610036;16306;1229;0.002792;37.541764;55.608081
2323;Москва, Литовский бульв., д.42, корп.1; ; ; ;Россия, Москва, Литовский бульвар, 42к1;37.544279;55.607773;16307;485;0.002071;37.542278;55.607239
2324;Москва, Литовский бульв., д.46, корп.1; ; ; ;Россия, Москва, Литовский бульвар, 46к1;37.543596;55.606618;16308;485;0.001456;37.542278;55.607239
2325;Москва, Литовский бульв., д.46, корп.2; ; ; ;Россия, Москва, Литовский бульвар, 46к2;37.54073;55.606761;16309;485;0.00162;37.542278;55.607239
2326;Москва, Новоясеневский пр-кт, д.13, корп.1; ; ; ;Россия, Москва, Новоясеневский проспект, 13к1;37.538332;55.605779;16310;1229;0.004131;37.541764;55.608081
2327;Москва, Новоясеневский пр-кт, д.17/50; ; ; ;Россия, Москва, Новоясеневский проспект, 17/50;37.54215;55.605209;16311;485;0.002033;37.542278;55.607239
2328;Москва, Ясногорская ул, д.3; ; ; ;Россия, Москва, Ясногорская улица, 3;37.541089;55.609975;16312;1229;0.00201;37.541764;55.608081
2329;Москва, Ясногорская ул, д.7; ; ; ;Россия, Москва, Ясногорская улица, 7;37.538817;55.608972;16313;1229;0.003079;37.541764;55.608081
2330;Москва, Введенского ул, д.21, корп.1; ; ; ;Россия, Москва, улица Введенского, 21к1;37.539337;55.639776;16314;730;0.002678;37.539772;55.637133
2331;Москва, Введенского ул, д.5; ; ; ;Россия, Москва, улица Введенского, 5к1;37.544198;55.644846;16315;1238;0.004162;37.547132;55.641893
2332;Москва, Бутлерова ул, д.34, корп.1; ; ; ;Россия, Москва, улица Бутлерова, 34к1;37.54594;55.644379;16316;1238;0.002756;37.547132;55.641893
2333;Москва, Бутлерова ул, д.34, корп.2; ; ; ;Россия, Москва, улица Бутлерова, 34к2;37.54514;55.643856;16317;1238;0.002795;37.547132;55.641893
2334;Москва, Бутлерова ул, д.36, корп.1; ; ; ;Россия, Москва, улица Бутлерова, 36к1;37.546462;55.64386;16318;1238;0.002078;37.547132;55.641893
2335;Москва, Бутлерова ул, д.36, корп.2; ; ; ;Россия, Москва, улица Бутлерова, 36к2;37.54567;55.643327;16319;1238;0.002047;37.547132;55.641893
2336;Москва, Бутлерова ул, д.38, корп.1; ; ; ;Россия, Москва, улица Бутлерова, 38к1;37.547594;55.643444;16320;1238;0.001618;37.547132;55.641893
2337;Москва, Бутлерова ул, д.38, корп.2; ; ; ;Россия, Москва, улица Бутлерова, 38к2;37.547539;55.64317;16321;1238;0.00134;37.547132;55.641893
2338;Москва, Бутлерова ул, д.38, корп.3; ; ; ;Россия, Москва, улица Бутлерова, 38к3;37.547477;55.642889;16322;1238;0.001055;37.547132;55.641893
2339;Москва, Бутлерова ул, д.38, корп.4; ; ; ;Россия, Москва, улица Бутлерова, 38к4;37.547404;55.642606;16323;1238;0.000763;37.547132;55.641893
2340;Москва, Бутлерова ул, д.40, корп.1; ; ; ;Россия, Москва, улица Бутлерова, 40к1;37.548769;55.642635;16324;1238;0.001798;37.547132;55.641893
2341;Москва, Введенского ул, д.11, корп.1; ; ; ;Россия, Москва, улица Введенского, 11к1;37.542365;55.643078;16325;1238;0.004912;37.547132;55.641893
2342;Москва, Введенского ул, д.11, корп.2; ; ; ;Россия, Москва, улица Введенского, 11к2;37.543318;55.642525;16326;1238;0.003866;37.547132;55.641893
2343;Москва, Введенского ул, д.11, корп.3; ; ; ;Россия, Москва, улица Введенского, 11к3;37.544432;55.642875;16327;1238;0.002873;37.547132;55.641893
2344;Москва, Введенского ул, д.13, корп.1; ; ; ;Россия, Москва, улица Введенского, 13к1;37.545715;55.641386;16328;1238;0.001503;37.547132;55.641893
2345;Москва, Введенского ул, д.13, корп.2; ; ; ;Россия, Москва, улица Введенского, 13к2;37.545644;55.641107;16329;1238;0.001682;37.547132;55.641893
2346;Москва, Введенского ул, д.13, корп.3; ; ; ;Россия, Москва, улица Введенского, 13к3;37.545589;55.640828;16330;1238;0.001874;37.547132;55.641893
2347;Москва, Введенского ул, д.13, корп.4; ; ; ;Россия, Москва, улица Введенского, 13к4;37.545527;55.640538;16331;1238;0.0021;37.547132;55.641893
2348;Москва, Введенского ул, д.15, корп.1; ; ; ;Россия, Москва, улица Введенского, 15к1;37.541153;55.641518;16332;730;0.004598;37.539772;55.637133
2349;Москва, Введенского ул, д.15, корп.2; ; ; ;Россия, Москва, улица Введенского, 15к2;37.541673;55.640999;16333;730;0.004309;37.539772;55.637133
2350;Москва, Введенского ул, д.15, корп.3; ; ; ;Россия, Москва, улица Введенского, 15к3;37.542096;55.640568;16334;730;0.004148;37.539772;55.637133
2351;Москва, Введенского ул, д.15, корп.4; ; ; ;Россия, Москва, улица Введенского, 15к4;37.54303;55.64099;16335;1238;0.0042;37.547132;55.641893
2352;Москва, Введенского ул, д.15, корп.5; ; ; ;Россия, Москва, улица Введенского, 15к5;37.543335;55.640425;16336;1238;0.004069;37.547132;55.641893
2353;Москва, Введенского ул, д.15, корп.6; ; ; ;Россия, Москва, улица Введенского, 15к6;37.542401;55.639989;16337;730;0.003881;37.539772;55.637133
2354;Москва, Введенского ул, д.17, корп.1; ; ; ;Россия, Москва, улица Введенского, 17к1;37.54037;55.640999;16338;730;0.003913;37.539772;55.637133
2355;Москва, Введенского ул, д.17, корп.2; ; ; ;Россия, Москва, улица Введенского, 17к2;37.540883;55.640466;16339;730;0.003514;37.539772;55.637133
2356;Москва, Введенского ул, д.19, корп.1; ; ; ;Россия, Москва, улица Введенского, 19к1;37.54046;55.64012;16340;730;0.003066;37.539772;55.637133
2357;Москва, Введенского ул, д.19, корп.2; ; ; ;Россия, Москва, улица Введенского, 19к2;37.541457;55.639542;16341;730;0.00294;37.539772;55.637133
