ID	ELEMENT_ID	ADDRESS
1371	1117	Москва, ул. Воронежская, д. 43, корп. 1
1372	1118	Москва, ул. Воронежская, д. 28, корп. 2
1373	1119	Москва, 1-й Нагатинский пр., д. 16
1374	1120	Москва, Нагатинская наб., д. 12, корп. 1
1375	1121	Москва, ул. Нагатинская, д. 21, корп. 1
1376	1122	Москва, Варшавское ш., д. 49, корп. 2
1377	1123	Москва, Варшавское ш., д. 53, корп. 2
1378	1124	Москва, Борисовский пр., д. 10, корп.
1379	1125	Москва, ул. Шипиловская, д. 27, корп. 2
1380	1126	Москва, ул. Генерала Белова, д. 7, корп. 3
1381	1127	Москва, Борисовский пр., д. 18, корп. 2
1382	1128	Москва, Нагатинская наб., д. 24
1383	1129	Москва, ул. Высокая, д. 6
1384	1130	Москва, ул. Высокая, д. 18А
1385	1131	Москва, ул. Нагатинская, д. 29, корп. 3
1386	1132	Москва, Варшавское ш., д. 67
1387	1132	Москва, Варшавское ш., д. 143, корп.6
1388	1132	Москва, ул. Чертановская, д. 59А
1389	1133	Москва, Каширское ш., д. 6, корп. 2
1390	1134	Москва, № 1466 имени Надежды Рушевой
1391	1134	Москва, ул. Ереванская, д. 20, корп.2
1392	1134	Москва, ул. Ереванская, д. 20, корп.2, стр.2
1393	1135	Москва, ул. Ереванская, д. 21
1394	1136	Москва, ул. Ереванская, д. 18, корп.2
1395	1137	Москва, ул. Лобанова, д. 3
1396	1138	Москва, ул. Симоновский вал, д. 18А
1397	1139	Москва, ул. Симоновский вал, д. 24, корп.3
1398	1140	Москва, ул. Симоновский вал, д. 10, корп. 2
1399	1141	Москва, ул. Симоновский вал, д. 14, корп.1
1400	1142	Москва, 1-й Кожуховский пр., д. 17
1401	1142	Москва, 1-й Кожуховский пр., д. 15
1402	1143	Москва, ул. Автозаводская, д. 5
1403	1144	Москва, Борисовский пр., д. 40, корп. 3
1404	1145	Москва, ул. Генерала Белова, д. 21, корп.3
1405	1146	Москва, Борисовский пр., д. 36, корп. 6
1406	1147	Москва, Борисовский пр., д. 36, корп. 5
1407	1148	Москва, ул. Борисовские Пруды, д. 36, корп. 2
1408	1149	Москва, ул. Паромная, д. 5, корп. 3
1409	1150	Москва, ул. Алма-Атинская, д. 6, корп. 2
1410	1151	Москва, ул. Алма-Атинская, д. 10, корп. 2
1411	1152	Москва, 3-й Дорожный пр., д. 6А
1412	1153	Москва, Россошанский пр., д. 3А
1413	1154	Москва, Россошанский пр., д. 5Б
1414	1155	Москва, ул. Дорожная, д. 26, корп. 2
1415	1155	Москва, ул. Дорожная, д. 26, корп. 4
1416	1156	Москва, ул. Медынская, д. 9А
1417	1157	Москва, ул. Медынская, д. 7А
1418	1158	Москва, ул. Харьковская, д. 3А
1419	1159	Москва, ул. Харьковская, д. 1, корп. 1А
1420	1160	Москва, ул. Харьковская, д. 3, корп. 5
1421	1161	Москва, Булатниковский пр., д. 10А
1422	1162	Москва, Булатниковский пр., д. 14А
1423	1163	Москва, Ореховый пр., д. 17, корп.2
1424	1164	Москва, ул. Мусы Джалиля, д. 6, корп.
1425	1165	Москва, ул. Шипиловская, д. 41, корп. 2
1426	1166	Москва, ул. Братеевская, д. 8, корп. 2
1427	1167	Москва, ул. Братеевская, д. 23, корп. 4
1428	1168	Москва, ул. Ключевая, д. 10, корп. 4
1429	1169	Москва, ул. Братеевская, д. 23, корп. 2
1430	1170	Москва, ул. Маршала Захарова, д. 25, корп. 2
1431	1170	Москва, ул. Маршала Захарова, д. 25, корп. 2, стр.2
1432	1171	Москва, ул. Маршала Захарова, д. 2
1433	1172	Москва, Каширское ш., д. 84, корп. 2
1434	1173	Москва, ул. Маршала Захарова, д. 14, корп. 3
1435	1174	Москва, Северное Чертаново мкр-н, корп. 809
1436	1174	Москва, Сумской пр., д.19А
1437	1175	Москва, Сумской пр., д.21А
1438	1176	Москва, ул. Мытная, д. 50, корп.3
1439	1176	Москва, ул. Хавская, д. 15
1440	1176	Москва, ул. Хавская, д. 15, стр. 2 (здание ДОУ)
1441	1177	Москва, ул. Хавская, д. 19
1442	1178	Москва, ул. Серпуховской вал, д. 17
1443	1179	Москва, ул. Затонная, д. 7, корп. 3
1444	1180	Москва, ул. Судостроительная, д. 32, корп. 3
1445	1181	Москва, ул. Малая Тульская, д. 15
1446	1182	Москва, Даниловская наб., д. 6
1447	1183	Москва, ул. Малая Тульская, д. 45
1448	1184	Москва, ул. Садовники, д. 13
1449	1184	Москва, ул. Садовники, д. 13, стр. 2 (пристройка
1450	1185	Москва, ул. Садовники, д. 12
1451	1185	Москва, Коломенский пр., д. 16
1452	1186	Москва, ул. Садовники, д. 10, корп. 2
1453	1187	Москва, ул. Академика Миллионщикова, д. 19, корп. 2
1454	1188	Москва, ул. Веселая, д. 12
1455	1189	Москва, ул. Севанская, д. 6
1456	1190	Москва, ул. Севанская, д. 4, корп. 2
1457	1191	Москва, ул. Севанская, д. 10
1458	1192	Москва, ул. Веселая, д. 35, корп.1
1459	1193	Москва, ул. Воронежская, д.46, корп.3
1460	1194	Москва, ул. Воронежская, д.46, корп.2
1461	1195	Москва, Гурьевский пр., д.15, корп.6
1462	1196	Москва, Гурьевский пр., д.31, корп.3
1463	1197	Москва, Кавказский бульв., д.16, корп.2
1464	1198	Москва, ул. Кантемировская, д.37, корп.2
1465	1199	Москва, ул. Кантемировская, д.27, корп. 2
1466	1200	Москва, Кавказский бульв., д.18 корп.2
1467	1201	Москва, ул. Газопровод, д.5А
1468	1202	Москва, ул. Газопровод, д.3А
1469	1203	Москва, ул. Россошанская. д.2А
1470	1204	Москва, ул. Газопровод, д.13, корп.2
1471	1205	Москва, ул. Россошанская, д.6Б
1472	1206	Москва, ул. Чертановская, д.62А
1473	1207	Москва, ул. Чертановская, д.60А
1474	1208	Москва, ул. Чертановская, д.62, корп.Б
1475	1209	Москва, общеразвивающего вида № 1855
1476	1209	Москва, ул. Академика Янгеля, д.14А
1477	1210	Москва, ул. Чертановская, д.58А
1478	1211	Москва, ул. Чертановская, д.27
1479	1212	Москва, ул. Кировоградская, д.22А
1480	1213	Москва, ул. Чертановская, д.27 А
1481	1214	Москва, ул. Красного Маяка, д.8, корп.3
1482	1215	Москва, Каширское ш., д.55, корп.7
1483	1216	Москва, Каширское ш., д.53, корп.7
1484	1217	Москва, Каширское ш., д.59, корп.3
1485	1218	Москва, компенсирующего вида № 1767
1486	1218	Москва, Каширское ш., д.57, корп.8
1487	1219	Москва, ул. Криворожская, д.27
1488	1220	Москва, ул. Криворожская, д. 9А
1489	1221	Москва, Коломенская наб., д.16
1490	1222	Москва, Коломенская наб., д.8
1491	1223	Москва, ул. Коломенская, д.9, корп.2
1492	1224	Москва, Коломенская наб., д.24, корп.2
1493	1225	Москва, ул. Коломенская, д.15, корп.3
1494	1226	Москва, Коломенская наб., д.6, корп.3
1495	1227	Москва, ул. Днепропетровская, д.33А
1496	1227	Москва, ул. Днепропетровская, д.33А, стр.2
1497	1227	Москва, ул. Днепропетровская, д.16Б
1498	1228	Москва, ул. Днепропетровская, д.25А
1499	1229	Москва, ул. Днепропетровская, д.23А
1500	1230	Москва, ул. Днепропетровская, д.29А
1501	1231	Москва, ул. Чертановская, д.26А
1502	1232	Москва, Востряковский пр., д.13А
1503	1233	Москва, ул. Булатниковская, д.1
1504	1234	Москва, Востряковский пр., д.19Б
1505	1235	Москва, ул. Булатниковская, д.9, корп.2
1506	1236	Москва, Востряковский пр., д.19А
1507	1237	Москва, Востряковский пр., д.15, корп.6
1508	1238	Москва, Востряковский пр., д.11А
1509	1239	Москва, ул. Домодедовская, д .24, корп.7
