ID	COMPLEX_ID	ADDRESS
1427	326	Москва, ул. Харьковская, д. 1, корп. 1А
1428	326	Москва, ул. Харьковская, д. 3, корп. 5
1429	326	Москва, Булатниковский пр., д. 10А
1430	326	Москва, Булатниковский пр., д. 14А
1431	327	Москва, Ореховый пр., д. 17, корп.2
1432	327	Москва, ул. Мусы Джалиля, д. 6, корп. 3
1433	327	Москва, ул. Шипиловская, д. 41, корп. 2
1434	328	Москва, ул. Братеевская, д. 8, корп. 2
1435	328	Москва, ул. Братеевская, д. 23, корп. 4
1436	328	Москва, ул. Ключевая, д. 10, корп. 4
1437	328	Москва, ул. Братеевская, д. 23, корп. 2
1438	329	Москва, ул. Маршала Захарова, д. 25, корп. 2
1439	329	Москва, ул. Маршала Захарова, д. 25, корп. 2, стр.2
1440	329	Москва, ул. Маршала Захарова, д. 25
1441	329	Москва, Каширское ш., д. 84, корп. 2
1442	329	Москва, ул. Маршала Захарова, д. 14, корп. 3
1443	330	Москва, Северное Чертаново мкр-н, корп. 809
1444	330	Москва, Сумской пр., д.19А
1445	330	Москва, Сумской пр., д.21А
1446	331	Москва, ул. Мытная, д. 50, корп.3
1447	331	Москва, ул. Хавская, д. 15
1448	331	Москва, ул. Хавская, д. 15, стр. 2 (здание ДОУ)
1449	331	Москва, ул. Хавская, д. 19
1450	331	Москва, ул. Серпуховской вал, д. 17
1451	332	Москва, ул. Затонная, д. 7, корп. 3
1452	332	Москва, ул. Судостроительная, д. 32, корп. 3
1453	333	Москва, ул. Малая Тульская, д. 15
1454	333	Москва, Даниловская наб., д. 6
1455	333	Москва, ул. Малая Тульская, д. 45
1456	334	Москва, ул. Садовники, д. 13
1457	334	Москва, ул. Садовники, д. 13, стр. 2
1458	334	Москва, ул. Садовники, д. 12
1459	334	Москва, Коломенский пр., д. 16
1460	334	Москва, ул. Садовники, д. 10, корп. 2
1461	334	Москва, ул. Академика Миллионщикова, д. 19, корп. 2
1462	335	Москва, ул. Веселая, д. 12
1463	335	Москва, ул. Севанская, д. 6
1464	335	Москва, ул. Севанская, д. 4, корп. 2
1465	335	Москва, ул. Севанская, д. 10
1466	335	Москва, ул. Веселая, д. 35, корп.1
1467	336	Москва, ул. Воронежская, д.46, корп.3
1468	336	Москва, ул. Воронежская, д.46, корп.2
1469	336	Москва, Гурьевский пр., д.15, корп.6
1470	336	Москва, Гурьевский пр., д.31, корп.3
1471	337	Москва, Кавказский бульв., д.16, корп.2
1472	337	Москва, ул. Кантемировская, д.37, корп.2
1473	337	Москва, ул. Кантемировская, д.27, корп. 2
1474	337	Москва, Кавказский бульв., д.18 корп.2
1475	338	Москва, ул. Газопровод, д.5А
1476	338	Москва, ул. Газопровод, д.3А
1477	338	Москва, ул. Россошанская. д.2А
1478	338	Москва, ул. Газопровод, д.13, корп.2
1479	338	Москва, ул. Россошанская, д.6Б
1480	339	Москва, ул. Чертановская, д.62А
1481	339	Москва, ул. Чертановская, д.60А
1482	339	Москва, ул. Чертановская, д.62, корп.Б
1483	339	Москва, ул. Академика Янгеля, д.14А
1484	339	Москва, ул. Чертановская, д.58А
1485	340	Москва, ул. Чертановская, д.27
1486	340	Москва, ул. Кировоградская, д.22А
1487	340	Москва, ул. Чертановская, д.27 А
1488	340	Москва, ул. Красного Маяка, д.8, корп.3
1489	341	Москва, Каширское ш., д.55, корп.7
1490	341	Москва, Каширское ш., д.53, корп.7
1491	341	Москва, Каширское ш., д.59, корп.3
1492	341	Москва, Каширское ш., д.57, корп.8
1493	342	Москва, ул. Криворожская, д.27А
1494	342	Москва, ул. Криворожская, д. 9А
1495	343	Москва, Коломенская наб., д.16
1496	343	Москва, Коломенская наб., д.8
1497	343	Москва, ул. Коломенская, д.9, корп.2
1498	343	Москва, Коломенская наб., д.24, корп.2
1499	343	Москва, ул. Коломенская, д.15, корп.3
1500	343	Москва, Коломенская наб., д.6, корп.3
1501	344	Москва, ул. Днепропетровская, д.33А
1502	344	Москва, ул. Днепропетровская, д.33А, стр.2
1503	344	Москва, ул. Днепропетровская, д.16Б
1504	344	Москва, ул. Днепропетровская, д.25А
1505	344	Москва, ул. Днепропетровская, д.23А
1506	344	Москва, ул. Днепропетровская, д.29А
1507	344	Москва, ул. Чертановская, д.26А
1508	345	Москва, Востряковский пр., д.13А
1509	345	Москва, ул. Булатниковская, д.1А
1510	345	Москва, Востряковский пр., д.19Б
1511	345	Москва, ул. Булатниковская, д.9, корп.2
1512	345	Москва, Востряковский пр., д.19А
1513	345	Москва, Востряковский пр., д.15, корп.6
1514	345	Москва, Востряковский пр., д.11А
1515	346	Москва, ул. Домодедовская, д. 24, корп.7
1516	346	Москва, Шипиловский пр., д.57
1517	346	Москва, ул. Домодедовская, д.44, корп.2
1518	346	Москва, ул. Домодедовская, д.24, корп.6
1519	346	Москва, Шипиловский пр., д.61, корп.3
1520	346	Москва, Ореховый бульв., д.6
1521	346	Москва, ул. Домодедовская, д.42, корп.2
1522	347	Москва, ул. Кировоградская, д.42, корп.2
1523	347	Москва, ул. Кировоградская, д.42Б
1524	347	Москва, Кировоградский пр., д.3А
1525	347	Москва, ул. Чертановская, д.53А
1526	347	Москва, ул. Чертановская, д.61Б
1527	348	Москва, ул. Павловская, д.8А
1528	348	Москва, ул. Павловская, д.8А, корп. 1
1529	348	Москва, 2-ой Павловский пер., д.18
1530	349	Москва, Харьковский пр., д.9А
1531	349	Москва, Харьковский пр., д.9Б
1532	349	Москва, ул. Медынская, д.2А
1533	349	Москва, Харьковский пр., д.11А
1534	349	Москва, ул. Медынская, д.3А
1535	349	Москва, Харьковский пр., д.5, корп.3
1536	350	Москва, Востряковский пр., д.3А
1537	350	Москва, Востряковский пр., д.5Б
1538	350	Москва, ул. Медынская, д.12 А
1539	350	Москва, Востряковский пр., д.3 Б
1540	351	Москва, Варшавское ш., д.156Б
1541	351	Москва, Варшавское ш., д.152, корп.10
1542	351	Москва, Варшавское ш., д. 154Б
1543	351	Москва, Варшавское ш., д. 152, корп.13
1544	351	Москва, Варшавское ш., д. 152, корп.14
1545	352	Москва, Варшавское ш., д. 67
1546	352	Москва, ул. Чертановская, д.59А
1547	352	Москва, Варшавское ш., д. 143, корп. 6
1548	352	Москва, Каширское ш., д. 6, корп.2
1549	352	Москва, Варшавское ш., д. 160, корп.4
1550	352	Москва, ул. Кировоградская, д. 44А
1551	352	Москва, ул. Чертановская, д. 61А
1552	352	Москва, Варшавское ш., д. 149, корп. 2
1553	352	Москва, Варшавское ш., д. 143б
1554	352	Москва, Варшавское ш., д. 143б
1555	352	Москва, ул. Автозаводская, д. 8
1556	352	Москва, ул. Автозаводская, д. 8
1557	352	Москва, Каширское ш., д. 7, корп.1
1558	352	Москва, Каширское ш., д. 8, корп.5
1559	353	Москва, Каширское ш., д. 116, корп. 3
1560	353	Москва, Шипиловский пр., д. 73
1561	353	Москва, ул. Домодедовская, д. 31, корп. 2
1562	353	Москва, ул. Домодедовская, д. 17, корп. 2
1563	353	Москва, Каширское ш., д. 110, корп. 3
1564	353	Москва, Каширское ш., д.132, корп.2
1565	354	Москва, ул. Малая Тульская, д. 15
1566	354	Москва, Даниловская наб., д. 6
1567	354	Москва, ул. Малая Тульская, д. 45
1568	354	Москва, 3-й Павелецкий пр., д. 7А
1569	354	Москва, ул. 2-я Рощинская, д. 13А
