"OBJECTID";"ID";"NAME";"NUMB";"TYPE";"CURRENT_USE";"CLOSED";"ADDRESS";"OKRUG";"RAYON";"COMPLEX_ID";"RATING";"POINT_X";"POINT_Y"
100;10198,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2052";2052,000000;"школа";"средняя школа";"FALSE";"109382, г. Москва, ул. Судакова, дом 29";"ЮВАО";"Люблино";497,000000;0,000000;37,720004;55,690865
101;10199,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1524";1524,000000;"лицей";"";"FALSE";"109382, г. Москва, ул. Судакова, дом 29";"ЮВАО";"Люблино";497,000000;49,000000;37,757115;55,673812
102;10201,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1533 информационных технологий";1533,000000;"лицей";"средняя школа";"FALSE";"119296, г. Москва, Ломоносовский проспект, дом 16";"ЮЗАО";"Гагаринский";605,000000;30,000000;37,543757;55,692293
103;10204,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1546 «Плехановец»";1546,000000;"лицей";"";"FALSE";"Центральный, Якиманка, ул. Донская, д. 21";"ЦАО";"Якиманка";42,000000;28,000000;37,608288;55,722467
104;10206,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1548";1548,000000;"лицей";"";"FALSE";"119180 г.Москва, Бродников пер., д.3";"ЦАО";"Якиманка";42,000000;117,000000;37,617754;55,736925
105;10210,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей средняя общеобразовательная школа №845";845,000000;"лицей";"средняя школа";"FALSE";"124536, г. Москва, Зеленоград, корп. 509";"ЗелАО";"Савёлки";808,000000;0,000000;37,222124;55,994292
106;10208,000000;"Государственное бюджетное образовательное учреждение города Москвы начальная школа-детский сад №1890";1890,000000;"начальная школа";"начальная школа";"FALSE";"124536, г. Москва, Зеленоград, корп. 509";"ЗелАО";"Савёлки";808,000000;0,000000;37,230033;55,998625
107;10211,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1557";1557,000000;"лицей";"средняя школа";"FALSE";"124536, г. Москва, Зеленоград, корп. 509";"ЗелАО";"Савёлки";808,000000;19,000000;37,231727;55,998123
108;10209,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа «Школа здоровья» №1923";1923,000000;"школа";"средняя школа";"FALSE";"124536, г. Москва, Зеленоград, корп. 509";"ЗелАО";"Савёлки";808,000000;0,000000;37,255401;55,989999
109;10213,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1560";1560,000000;"лицей";"средняя школа";"FALSE";"123423, г. Москва, ул.  Тухачевского, д. 17, корп. 3";"СЗАО";"Хорошёво-Мнёвники";78,000000;158,000000;37,483937;55,780362
110;10214,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1561";1561,000000;"лицей";"средняя школа";"FALSE";"117463, г.Москва, Новоясеневский проспект, д.38, корп.2";"ЮЗАО";"Ясенево";580,000000;318,000000;37,543740;55,601957
111;10216,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1918 имени Героя Советского Союза А.П. Белобородова";1918,000000;"школа";"";"FALSE";"125222, г. Москва, улица Рословка, дом 8";"СЗАО";"Митино";99,000000;0,000000;37,354046;55,832160
112;10215,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1564";1564,000000;"лицей";"средняя школа";"FALSE";"125222, г. Москва, улица Рословка, дом 8";"СЗАО";"Митино";99,000000;62,000000;37,360511;55,830274
113;10217,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1568";1568,000000;"лицей";"средняя школа";"FALSE";"127221, г. Москва, проезд Шокальского, дом 7, корпус 2";"СВАО";"Южное Медведково";268,000000;16,000000;37,642875;55,874540
