"OBJECTID","OBJECTID_OLD","ID","NAME","NUMB","TYPE","CLOSED","ADDRESS","OKRUG","RAYON","COMPLEX_ID","RATING","CATCHEMENT_AREA_STUDENTS"
753,989,10896,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №72",72,"школа",FALSE,"121309 г.Москва, ул. Б.Филевская, д.15","ЗАО","Филёвский Парк",755,,2366.239368
886,1136,10897,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №723",723,"школа",FALSE,"105203, г. Москва, ул Нижняя Первомайская, д. 51","ВАО","Восточное Измайлово",832,,2103.941947
754,990,10898,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №725",725,"школа",FALSE,"125414, г. Москва ул. Фестивальная, д. 42","САО","Головинский",186,,0
755,991,10899,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №726",726,"школа",FALSE,"125171 г. Москва,ул. Зои и Александра Космодемьянских., д. 6а","САО","Войковский",176,,0
756,992,10900,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №727",727,"школа",FALSE,"125438 г. Москва, 3-й Лихачевский переулок, дом 2а","САО","Головинский",185,,1083.36149
757,993,10901,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №728",728,"школа",FALSE,"117208 г.Москва,ул. Кировоградская д.6 Б","ЮАО","Чертаново Северное",374,,0
758,994,10902,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №73",73,"школа",FALSE,"121108 г.Москва, ул. Кастанаевская, д.43","ЗАО","Фили-Давыдково",725,,0
887,1137,10903,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №731",731,"школа",FALSE,"121500 г.Москва, ул. Новорублевская, д.1","ЗАО","Кунцево",821,,3773.353826
759,995,10904,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №732",732,"школа",FALSE,"121467 Москва, ул. Ельнинская, д.10","ЗАО","Кунцево",763,,2574.297687
760,996,10905,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №733",733,"школа",FALSE,"111020, г. Москва, ул. Лонгиновская, д. 6","ЮВАО","Лефортово",485,,2175.730761
888,1138,10906,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №735",735,"школа",FALSE,"111024, г.Москва, ул. Авиамоторная, дом 51 Б","ЮВАО","Лефортово",843,,1349.412614
761,997,10907,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №737",737,"школа",FALSE,"121309 Москва,ул. Новозаводская д. 19","ЗАО","Филёвский Парк",778,,1353.371235
762,998,10908,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №739",739,"школа",FALSE,"125252, г. Москва, улица Сальвадора Альенде, дом 6","САО","Сокол",193,,0
763,999,10909,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №74",74,"школа",FALSE,"119285 г.Москва, ул.Пырьева,дом 11","ЗАО","Раменки",747,,1889.60113
889,1140,10910,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №741",741,"школа",FALSE,"105077, г. Москва, ул. Средняя Первомайская, д.8","ВАО","Измайлово",679,,823.915828
764,1000,10911,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №743",743,"школа",FALSE,"125008 г. Москва, Матроса Железняка бульвар,  дом 12","САО","Коптево",177,,0
765,1001,10912,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №744 имени Петра Николаевича Еремеева",744,"школа",FALSE,"125212, г. Москва, Ленинградское шоссе, д. 30","САО","Войковский",203,,1465.198471
766,1002,10913,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №747",747,"школа",FALSE,"125171 г. Москва, ул. 2 Радиаторская, д. 9","САО","Войковский",189,,406.368097
767,1003,10914,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №749",749,"школа",FALSE,"121351 г.Москва, ул.Партизанская, д. 11","ЗАО","Кунцево",728,,0
890,1141,10915,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №75",75,"школа",FALSE,"121170 г.Москва, ул. Поклонная, д. 10, корпус 2","ЗАО","Дорогомилово",859,,211.051413
768,1004,10916,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №750",750,"школа",FALSE,"129337, г. Москва, ул. Палехская, д. 8","СВАО","Ярославский",280,,1226.09843
769,1005,10917,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №751",751,"школа",FALSE,"129336, г. Москва, ул. Таймырская, д. 3","СВАО","Лосиноостровский",241,,0
771,1009,10919,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №752",752,"школа",FALSE,"129337, г. Москва, Ярославское шоссе, дом 8, корпус 7","СВАО","Ярославский",240,,0
772,1010,10920,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №753",753,"школа",FALSE,"127224, г. Москва, ул. Грекова, д.20","СВАО","Северное Медведково",262,,0
773,1011,10921,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №755",755,"школа",FALSE,"127560, г. Москва, улица Плещеева, дом 26 А","СВАО","Бибирево",277,,1546.529676
774,1012,10922,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №756",756,"школа",FALSE,"127224, г. Москва, ул. Грекова, дом 11 А","СВАО","Северное Медведково",822,,1600.176373
775,1013,10923,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №757",757,"школа",FALSE,"129281, г. Москва, ул. Менжинского, д. 30","СВАО","Бабушкинский",247,367,0
776,1014,10924,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №758",758,"школа",FALSE,"127349 г. Москва, ул. Лескова, д. 3, корп. 3","СВАО","Бибирево",250,,0
777,1015,10925,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №760 имени А.П. Маресьева",760,"школа",FALSE,"129347 г. Москва, Ярославское ш., д. 147","СВАО","Ярославский",306,,1954.461798
779,1017,10926,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №761",761,"школа",FALSE,"127566, г. Москва, ул. Бестужевых, д. 1","СВАО","Отрадное",215,,2056.696461
778,1016,10927,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №970",970,"школа",FALSE,"127566, г. Москва, ул. Бестужевых, д. 1","СВАО","Отрадное",215,,0
780,1018,10928,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №762",762,"школа",FALSE,"129346, г. Москва, ул. Норильская, д. 4","СВАО","Лосиноостровский",283,,2778.43756
781,1019,10929,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №763",763,"школа",FALSE,"129336, г. Москва, ул. Стартовая, д. 27, корп. 3","СВАО","Лосиноостровский",241,,285.913572
782,1020,10930,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №765",765,"школа",FALSE,"117588, г. Москва, Литовский бульвар, дом 10, корпус 2","ЮЗАО","Ясенево",586,,0
783,1021,10931,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №766",766,"школа",FALSE,"107497, г. Москва, Байкальская ул., д.44","ВАО","Гольяново",696,,0
784,1022,10932,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №769",769,"школа",FALSE,"125481, г. Москва, ул. Планерная, д. 12, корп. 2","СЗАО","Северное Тушино",131,,0
785,1023,10933,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №773",773,"школа",FALSE,"109548, г. Москва, ул. Полбина, д. 18","ЮВАО","Печатники",422,,540.568897
786,1024,10934,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №775",775,"школа",FALSE,"109382, г.Москва Армавирская ул., д. 4","ЮВАО","Люблино",494,,1996.16547
787,1025,10935,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №912",912,"школа",FALSE,"109377, г. Москва, 1-я Новокузьминская ул., д.21","ЮВАО","Рязанский",484,,10139.573023
788,1026,10936,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №776",776,"школа",FALSE,"109377, г. Москва, 1-я Новокузьминская ул., д.21","ЮВАО","Рязанский",484,,5051.797733
791,1029,10937,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №777",777,"школа",FALSE,"109428, г. Москва, ул. Маевок, дом 4","ЮВАО","Рязанский",423,,2568.372156
789,1027,10938,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа «Школа здоровья» №582",582,"школа",FALSE,"109428, г. Москва, ул. Маевок, дом 4","ЮВАО","Рязанский",423,,0
790,1028,10939,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №786",786,"школа",FALSE,"109428, г. Москва, ул. Маевок, дом 4","ЮВАО","Рязанский",423,,0
792,1030,10940,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №778",778,"школа",FALSE,"109439, г. Москва, ул. Академика Скрябина, д. 36, корп. 3","ЮВАО","Кузьминки",441,,1256.859165
793,1031,10941,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №779",779,"школа",FALSE,"117335, г.Москва, ул. Вавилова, д. 91","ЮЗАО","Ломоносовский",599,,1403.427943
794,1032,10942,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №780",780,"школа",FALSE,"117588, г.Москва, Литовский бульвар, дом 42, корпус 2","ЮЗАО","Ясенево",579,,2241.114816
891,1142,10943,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №781",781,"школа",FALSE,"111402, г. Москва, ул. Вешняковская, д.2А","ВАО","Вешняки",841,,11.487947
892,1144,10944,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №782",782,"школа",FALSE,"111398, Москва, ул. плющева, дом 13а","ВАО","Перово",642,,1626.323009
795,1033,10945,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №783",783,"школа",FALSE,"111396, г.Москва, Союзный проспект, 2","ВАО","Новогиреево",694,,2633.293293
796,1034,10946,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №787 имени А.Н.Савельева",787,"школа",FALSE,"111396, г. Москва, ул. Алексея Дикого, дом 18А","ВАО","Новогиреево",694,,2691.942162
797,1035,10947,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №789",789,"школа",FALSE,"117574, г. Москва, улица Голубинская, дом 5, корп.3","ЮЗАО","Ясенево",598,,616.454101
893,1145,10948,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №79",79,"школа",FALSE,"121357 г.Москва, ул. Артамонова, д. 2","ЗАО","Фили-Давыдково",709,,6433.510488
798,1036,10949,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №790",790,"школа",FALSE,"117588, г. Москва, Новоясеневский проспект, дом 24, корпус 3","ЮЗАО","Ясенево",597,,0
799,1037,10950,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №791",791,"школа",FALSE,"117342, г. Москва, ул. Бутлерова, д. 38а","ЮЗАО","Коньково",543,,3047.949498
800,1038,10951,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №793",793,"школа",FALSE,"117342, г. Москва, ул. Бутлерова, дом 24-А","ЮЗАО","Коньково",543,,0
894,1146,10952,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №794",794,"школа",FALSE,"117593, г.Москва, Литовский бульвар, дом 17, корпус 4","ЮЗАО","Ясенево",579,,419.732676
1297,1718,10953,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №795",795,"школа",FALSE,"111396, г. Москва, ул. Фрязевская, д.7","ВАО","Новогиреево",840,,0
1298,1720,10954,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №796",796,"школа",FALSE,"","ВАО","Новогиреево",838,,3230.463655
1299,1721,10955,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №797",797,"школа",FALSE,"111558, г.Москва, Федеративный проспект, д.29а","ВАО","Новогиреево",840,,0
895,1147,10956,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №799",799,"школа",FALSE,"111531, Москва,ул.Саянская, д.3А","ВАО","Ивановское",699,211,609.034396
896,1149,10957,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №806",806,"школа",FALSE,"121351 г.Москва, ул. Полоцкая, д. 21","ЗАО","Кунцево",728,,1275.082688
1300,1722,10958,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №807",807,"школа",FALSE,"119526  г.Москва, пр-т Вернадского, д. 101, корпус 6","ЗАО","Тропарёво-Никулино",731,,22.791869
897,1150,10959,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №808",808,"школа",FALSE,"121351 г.Москва, Ивана Франко, д. 28 корп. 3","ЗАО","Кунцево",763,,969.144105
898,1151,10960,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №809",809,"школа",FALSE,"121596 г.Москва, Можайское шоссе, д. 50","ЗАО","Можайский",766,,1576.856162
899,1152,10961,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №81",81,"школа",FALSE,"121552 г. Москва, ул. Оршанская, д. 10, корп. 2","ЗАО","Кунцево",775,288,0
900,1153,10962,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №811",811,"школа",FALSE,"121353, г.Москва, ул.Беловежская, д.7","ЗАО","Можайский",750,,0
1301,1723,10963,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №815",815,"школа",FALSE,"119501 г.Москва, ул.Веерная, д.5, корп. 2","ЗАО","Очаково-Матвеевское",730,,2581.337131
1302,1725,10964,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №816",816,"школа",FALSE,"119361 г.Москва, ул. Б.Очаковская, д.39, к.2,3","ЗАО","Очаково-Матвеевское",776,,785.424481
901,1154,10965,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №819",819,"школа",FALSE,"125362, г. Москва, ул. Свободы, д.26","СЗАО","Южное Тушино",79,,2463.135353
1303,1727,10966,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №820",820,"школа",FALSE,"125362, г. Москва, ул. Тушинская, д.7","СЗАО","Покровское-Стрешнево",51,,11573.505379
902,1157,10967,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №827",827,"школа",FALSE,"125373, г. Москва, ул. Героев Панфиловцев, д. 35, кор. 2","СЗАО","Северное Тушино",77,213,1534.024626
903,1160,10968,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа «Школа здоровья» №830",830,"школа",FALSE,"125362, г. Москва, ул. Большая Набережная, 23","СЗАО","Покровское-Стрешнево",63,,7313.129205
905,1162,10970,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №84",84,"школа",FALSE,"109507, г. Москва, Ферганский проезд, д. 10, корпус 5","ЮВАО","Выхино-Жулебино",435,,6933.117849
906,1163,10971,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №840",840,"школа",FALSE,"115516 г. Москва, Кавказский б-р, д. 37, к. 2","ЮАО","Царицыно",337,,7026.208603
907,1164,10972,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №841",841,"школа",FALSE,"109518, город Москва, Волжский бульвар, дом 6, корпус 4","ЮВАО","Текстильщики",464,,2730.44162
908,1167,10973,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №804",804,"школа",FALSE,"124482, г.Москва, Зеленоград, корп. 142","ЗелАО","Матушкино",803,,0
909,1168,10974,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №842",842,"школа",FALSE,"124482, г.Москва, Зеленоград, корп. 142","ЗелАО","Матушкино",803,,2814.794708
910,1171,10975,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №843",843,"школа",FALSE,"119602 г.Москва, Мичуринский проспект,Олимпийская деревня, д.д. 23 и 23,стр. 1","ЗАО","Тропарёво-Никулино",751,175,19.66781
911,1172,10976,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №844",844,"школа",FALSE,"119361 г. Москва, Очаковская Б. ул., д.18","ЗАО","Очаково-Матвеевское",776,,837.512625
912,1173,10977,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №846",846,"школа",FALSE,"109388, г. Москва, ул. Полбина, д. 44","ЮВАО","Печатники",458,,0
1304,1728,10978,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №847",847,"школа",FALSE,"125412, г. Москва, Коровинское шоссе, дом 24-а","САО","Дмитровский",205,,1020.32067
1305,1729,10979,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №848",848,"школа",FALSE,"125183, г. Москва, ул. Академическая Б. улица, дом 77 А","САО","Коптево",873,,852.214478
913,1174,10980,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №849",849,"школа",FALSE,"127247, г. Москва, Бескудниковский бульвар, дом 50-а","САО","Бескудниковский",201,,851.068025
914,1175,10981,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №851",851,"школа",FALSE,"117587 Москва, ул. Кировоградская д.8Г","ЮАО","Чертаново Северное",374,,694.287107
915,1177,10982,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №852",852,"школа",FALSE,"124460. г. Москва, Зеленоград, корп.1115","ЗелАО","Силино",812,279,7484.1934
916,1179,10983,"Государственное бюджетное образовательное учреждение города Москвы начальная общеобразовательная школа «Школа здоровья» №1701",1701,"начальная школа",FALSE,"124460, г. Москва, Зеленоград, корп. 913А","ЗелАО","Старое Крюково",796,,0
918,1185,10984,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №853",853,"школа",FALSE,"124460, г. Москва, Зеленоград, корп. 913А","ЗелАО","Старое Крюково",796,29,7822.133755
917,1183,10985,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №638",638,"школа",FALSE,"124460, г. Москва, Зеленоград, корп. 913А","ЗелАО","Старое Крюково",796,,0
920,1190,10986,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №616",616,"школа",FALSE,"124489, г. Москва, Зеленоград, корп.603 А","ЗелАО","Савёлки",805,,0
919,1186,10987,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №854",854,"школа",FALSE,"124489, г. Москва, Зеленоград, корп.603 А","ЗелАО","Савёлки",805,383,273.363989
1306,1730,10988,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №856",856,"школа",FALSE,"117208 г.Москва, Сумской пр, д .12, корп.6","ЮАО","Чертаново Северное",936,,232.752041
1307,1731,10989,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №859",859,"школа",FALSE,"117535 г. Москва, ул. Дорожная д.22 А","ЮАО","Чертаново Южное",325,,2992.992383
921,1192,10990,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №86 имени М.Е. Катукова",86,"школа",FALSE,"123592, г. Москва, ул. Маршала Катукова, д. 12, к. 3","СЗАО","Строгино",95,354,277.462416
922,1193,10991,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа «Школа здоровья» №129",129,"школа",FALSE,"123592, г. Москва, ул. Маршала Катукова, д. 12, к. 3","СЗАО","Строгино",95,,0
923,1196,10992,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №862",862,"школа",FALSE,"117463, Москва,  ул. Голубинская, д. 23, корп. 3","ЮЗАО","Ясенево",580,,1687.115712
924,1197,10993,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №863",863,"школа",FALSE,"117342, г.Москва, ул. Введенского, дом 27а","ЮЗАО","Коньково",557,237,1755.543886
925,1198,10994,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №864",864,"школа",FALSE,"117588, г. Москва, Литовский бульвар, дом 6, корпус 2","ЮЗАО","Ясенево",586,,0
926,1199,10995,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №865",865,"школа",FALSE,"117321, г. Москва, улица Профсоюзная, дом 142, корпус 5","ЮЗАО","Тёплый Стан",571,396,0
927,1200,10996,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №867",867,"школа",FALSE,"115612 г. Москва, ул.Ключевая, 6 корп.2","ЮАО","Братеево",375,,582.963634
928,1201,10997,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №87",87,"школа",FALSE,"123100, г.Москва, ул.Николаева, д.5","ЦАО","Пресненский",49,,0
929,1204,10998,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №501",501,"школа",FALSE,"115516 г. Москва, ул. Веселая, дом № 12","ЮАО","Царицыно",335,,0
930,1205,10999,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №870",870,"школа",FALSE,"115516 г. Москва, ул. Веселая, дом № 12","ЮАО","Царицыно",335,221,4214.14656
1308,1732,11000,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №871",871,"школа",FALSE,"115573 г.Москва, Ореховый б-р, д.35, к.3","ЮАО","Зябликово",852,,931.877787
931,1207,11001,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №875",875,"школа",FALSE,"119526 г. Москва, проспект Вернадского, д. 101, корпус 5","ЗАО","Тропарёво-Никулино",731,,17.009184
932,1208,11002,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №878",878,"школа",FALSE,"115569 г. Москва, Шипиловский пр-д, д. 37, к. 2","ЮАО","Орехово-Борисово Северное",377,,1450.792154
933,1209,11003,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №880",880,"школа",FALSE,"117570 Москва, ул. Чертановская, д.44А","ЮАО","Чертаново Центральное",364,,634.174446
1309,1733,11004,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №882",882,"школа",FALSE,"125367, г. Москва, Врачебный проезд, д. 12","СЗАО","Покровское-Стрешнево",63,,1769.28873
1310,1734,11005,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №885",885,"школа",FALSE,"127550, г. Москва, Дмитровское шоссе, д. 43, корп. 2","САО","Тимирязевский",174,,1662.795997
934,1210,11006,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №886",886,"школа",FALSE,"115583 г.Москва,ул.Елецкая,д.12,к.3","ЮАО","Орехово-Борисово Южное",361,,0
935,1211,11007,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №887",887,"школа",FALSE,"121467 г. Москва, ул. Молдавская, д. 6, корпус 2","ЗАО","Кунцево",763,339,1092.149392
936,1212,11008,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №888",888,"школа",FALSE,"121374 г.Москва, ул. Ращупкина, д.3","ЗАО","Можайский",752,,2391.565885
937,1214,11009,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №89 имени А.П. Маресьева",89,"школа",FALSE,"123592, г. Москва, ул. Кулакова, д.12, к. 2","СЗАО","Строгино",112,,790.045006
938,1216,11010,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №891 имени Алии Молдагуловой",891,"школа",FALSE,"111538, г. Москва ул. Молдагуловой, д.13 А","ВАО","Вешняки",681,,0
1311,1735,11011,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №893",893,"школа",FALSE,"115580 г. Москва, ул. М.Джалиля д.17,к.3","ЮАО","Зябликово",854,,658.591979
939,1217,11012,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №894",894,"школа",FALSE,"109507, г. Москва, Ферганский проезд, д. 10, к. 4","ЮВАО","Выхино-Жулебино",435,,7630.750355
940,1218,11013,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №899",899,"школа",FALSE,"109377, город Москва, улица Зеленодольская, дом 7, корпус 4","ЮВАО","Рязанский",484,,5631.721582
941,1219,11014,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №611",611,"школа",FALSE,"119421, г.Москва, ул.Новаторов, д.34, корп.1, 2","ЮЗАО","Обручевский",538,,0
942,1220,11015,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №9",9,"школа",FALSE,"119421, г.Москва, ул.Новаторов, д.34, корп.1, 2","ЮЗАО","Обручевский",538,,959.038579
943,1221,11016,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №552",552,"школа",FALSE,"117535 г. Москва, 3-ий Дорожный проезд, дом 6 А","ЮАО","Чертаново Южное",325,,0
944,1224,11017,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №900",900,"школа",FALSE,"117535 г. Москва, 3-ий Дорожный проезд, дом 6 А","ЮАО","Чертаново Южное",325,,2769.429484
945,1225,11018,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №902",902,"школа",FALSE,"115404 г. Москва, ул. Педагогическая, д.3","ЮАО","Бирюлёво Восточное",356,,2766.69724
946,1228,11019,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №904",904,"школа",FALSE,"115477 г. Москва, Кавказский б-р, д.16,к.2","ЮАО","Царицыно",337,,2350.51467
947,1230,11020,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №905",905,"школа",FALSE,"111531, г.Москва, Энтузиастов ш., д.96 Г.","ВАО","Ивановское",699,,0
948,1232,11021,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №897",897,"школа",FALSE,"124527, г. Москва, Зеленоград, корп. 818","ЗелАО","Старое Крюково",783,,0
949,1236,11022,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №909",909,"школа",FALSE,"124527, г. Москва, Зеленоград, корп. 818","ЗелАО","Старое Крюково",783,201,0
